id	obs	lo	hi	type
rbio_practice_norm_complex__liberal_institutional_reading	institutional	0.6600	1.6000	snare
rbio_practice_norm_complex__liberal_institutional_reading	analytical	-0.5000	0.0000	rope
rbio_practice_norm_complex__liberal_institutional_reading	analytical	0.0010	0.3490	naturalized
rbio_practice_norm_complex__liberal_institutional_reading	analytical	0.3500	0.3500	unknown
rbio_practice_norm_complex__liberal_institutional_reading	analytical	0.3510	0.6590	tangled_rope
rbio_practice_norm_complex__liberal_institutional_reading	analytical	0.6600	1.6000	snare
rbio_practice_norm_complex__sovereignty_maximalist_reading	powerless	-0.5000	0.3490	naturalized
rbio_practice_norm_complex__sovereignty_maximalist_reading	powerless	0.3500	0.3500	unknown
rbio_practice_norm_complex__sovereignty_maximalist_reading	powerless	0.3510	0.6590	tangled_rope
rbio_practice_norm_complex__sovereignty_maximalist_reading	powerless	0.6600	1.6000	snare
rbio_practice_norm_complex__sovereignty_maximalist_reading	moderate	-0.5000	0.0000	rope
rbio_practice_norm_complex__sovereignty_maximalist_reading	moderate	0.0010	0.3490	naturalized
rbio_practice_norm_complex__sovereignty_maximalist_reading	moderate	0.3500	0.3500	unknown
rbio_practice_norm_complex__sovereignty_maximalist_reading	moderate	0.3510	0.6590	tangled_rope
rbio_practice_norm_complex__sovereignty_maximalist_reading	moderate	0.6600	1.6000	snare
rbio_practice_norm_complex__sovereignty_maximalist_reading	institutional	-0.5000	0.0000	rope
rbio_practice_norm_complex__sovereignty_maximalist_reading	institutional	0.0010	0.3490	naturalized
rbio_practice_norm_complex__sovereignty_maximalist_reading	institutional	0.3500	0.3500	unknown
rbio_practice_norm_complex__sovereignty_maximalist_reading	institutional	0.3510	0.6590	tangled_rope
rbio_practice_norm_complex__sovereignty_maximalist_reading	institutional	0.6600	1.6000	snare
rbio_practice_norm_complex__sovereignty_maximalist_reading	analytical	-0.5000	0.0000	rope
rbio_practice_norm_complex__sovereignty_maximalist_reading	analytical	0.0010	0.3490	naturalized
rbio_practice_norm_complex__sovereignty_maximalist_reading	analytical	0.3500	0.3500	unknown
rbio_practice_norm_complex__sovereignty_maximalist_reading	analytical	0.3510	0.6590	tangled_rope
rbio_practice_norm_complex__sovereignty_maximalist_reading	analytical	0.6600	1.6000	snare
reading_acquisition_legitimacy__balanced_literacy_integration	powerless	-0.5000	0.4500	scaffold
reading_acquisition_legitimacy__balanced_literacy_integration	powerless	0.4510	1.6000	unknown
reading_acquisition_legitimacy__balanced_literacy_integration	moderate	-0.5000	0.4500	scaffold
reading_acquisition_legitimacy__balanced_literacy_integration	moderate	0.4510	1.6000	unknown
reading_acquisition_legitimacy__balanced_literacy_integration	institutional	-0.5000	0.4500	scaffold
reading_acquisition_legitimacy__balanced_literacy_integration	institutional	0.4510	1.6000	unknown
reading_acquisition_legitimacy__balanced_literacy_integration	analytical	-0.5000	0.4500	scaffold
reading_acquisition_legitimacy__balanced_literacy_integration	analytical	0.4510	1.6000	unknown
reading_acquisition_legitimacy__phonics_decoding_primacy	powerless	-0.5000	0.3490	naturalized
reading_acquisition_legitimacy__phonics_decoding_primacy	powerless	0.3500	0.3500	unknown
reading_acquisition_legitimacy__phonics_decoding_primacy	powerless	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__phonics_decoding_primacy	powerless	0.6600	1.6000	snare
reading_acquisition_legitimacy__phonics_decoding_primacy	moderate	-0.5000	0.0000	rope
reading_acquisition_legitimacy__phonics_decoding_primacy	moderate	0.0010	0.3490	naturalized
reading_acquisition_legitimacy__phonics_decoding_primacy	moderate	0.3500	0.3500	unknown
reading_acquisition_legitimacy__phonics_decoding_primacy	moderate	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__phonics_decoding_primacy	moderate	0.6600	1.6000	snare
reading_acquisition_legitimacy__phonics_decoding_primacy	institutional	-0.5000	0.0000	rope
reading_acquisition_legitimacy__phonics_decoding_primacy	institutional	0.0010	0.3490	naturalized
reading_acquisition_legitimacy__phonics_decoding_primacy	institutional	0.3500	0.3500	unknown
reading_acquisition_legitimacy__phonics_decoding_primacy	institutional	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__phonics_decoding_primacy	institutional	0.6600	1.6000	snare
reading_acquisition_legitimacy__phonics_decoding_primacy	analytical	-0.5000	0.0000	rope
reading_acquisition_legitimacy__phonics_decoding_primacy	analytical	0.0010	0.3490	naturalized
reading_acquisition_legitimacy__phonics_decoding_primacy	analytical	0.3500	0.3500	unknown
reading_acquisition_legitimacy__phonics_decoding_primacy	analytical	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__phonics_decoding_primacy	analytical	0.6600	1.6000	snare
reading_acquisition_legitimacy__structured_literacy_remediation	powerless	-0.5000	0.3490	naturalized
reading_acquisition_legitimacy__structured_literacy_remediation	powerless	0.3500	0.3500	unknown
reading_acquisition_legitimacy__structured_literacy_remediation	powerless	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__structured_literacy_remediation	powerless	0.6600	1.6000	snare
reading_acquisition_legitimacy__structured_literacy_remediation	moderate	-0.5000	0.0000	rope
reading_acquisition_legitimacy__structured_literacy_remediation	moderate	0.0010	0.3490	naturalized
reading_acquisition_legitimacy__structured_literacy_remediation	moderate	0.3500	0.3500	unknown
reading_acquisition_legitimacy__structured_literacy_remediation	moderate	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__structured_literacy_remediation	moderate	0.6600	1.6000	snare
reading_acquisition_legitimacy__structured_literacy_remediation	institutional	-0.5000	0.0000	rope
reading_acquisition_legitimacy__structured_literacy_remediation	institutional	0.0010	0.3490	naturalized
reading_acquisition_legitimacy__structured_literacy_remediation	institutional	0.3500	0.3500	unknown
reading_acquisition_legitimacy__structured_literacy_remediation	institutional	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__structured_literacy_remediation	institutional	0.6600	1.6000	snare
reading_acquisition_legitimacy__structured_literacy_remediation	analytical	-0.5000	0.0000	rope
reading_acquisition_legitimacy__structured_literacy_remediation	analytical	0.0010	0.3490	naturalized
reading_acquisition_legitimacy__structured_literacy_remediation	analytical	0.3500	0.3500	unknown
reading_acquisition_legitimacy__structured_literacy_remediation	analytical	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__structured_literacy_remediation	analytical	0.6600	1.6000	snare
reading_acquisition_mechanism__balanced_literacy_reading	powerless	-0.5000	0.3490	naturalized
reading_acquisition_mechanism__balanced_literacy_reading	powerless	0.3500	0.3500	unknown
reading_acquisition_mechanism__balanced_literacy_reading	powerless	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__balanced_literacy_reading	powerless	0.6600	1.6000	snare
reading_acquisition_mechanism__balanced_literacy_reading	moderate	-0.5000	0.0000	rope
reading_acquisition_mechanism__balanced_literacy_reading	moderate	0.0010	0.3490	naturalized
reading_acquisition_mechanism__balanced_literacy_reading	moderate	0.3500	0.3500	unknown
reading_acquisition_mechanism__balanced_literacy_reading	moderate	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__balanced_literacy_reading	moderate	0.6600	1.6000	snare
reading_acquisition_mechanism__balanced_literacy_reading	institutional	-0.5000	0.0000	rope
reading_acquisition_mechanism__balanced_literacy_reading	institutional	0.0010	0.3490	naturalized
reading_acquisition_mechanism__balanced_literacy_reading	institutional	0.3500	0.3500	unknown
reading_acquisition_mechanism__balanced_literacy_reading	institutional	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__balanced_literacy_reading	institutional	0.6600	1.6000	snare
reading_acquisition_mechanism__balanced_literacy_reading	analytical	-0.5000	0.0000	rope
reading_acquisition_mechanism__balanced_literacy_reading	analytical	0.0010	0.3490	naturalized
reading_acquisition_mechanism__balanced_literacy_reading	analytical	0.3500	0.3500	unknown
reading_acquisition_mechanism__balanced_literacy_reading	analytical	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__balanced_literacy_reading	analytical	0.6600	1.6000	snare
reading_acquisition_mechanism__phonics_reading	powerless	-0.5000	0.3490	naturalized
reading_acquisition_mechanism__phonics_reading	powerless	0.3500	0.3500	unknown
reading_acquisition_mechanism__phonics_reading	powerless	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__phonics_reading	powerless	0.6600	1.6000	snare
reading_acquisition_mechanism__phonics_reading	moderate	-0.5000	0.0000	rope
reading_acquisition_mechanism__phonics_reading	moderate	0.0010	0.3490	naturalized
reading_acquisition_mechanism__phonics_reading	moderate	0.3500	0.3500	unknown
reading_acquisition_mechanism__phonics_reading	moderate	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__phonics_reading	moderate	0.6600	1.6000	snare
reading_acquisition_mechanism__phonics_reading	institutional	-0.5000	0.0000	rope
reading_acquisition_mechanism__phonics_reading	institutional	0.0010	0.3490	naturalized
reading_acquisition_mechanism__phonics_reading	institutional	0.3500	0.3500	unknown
reading_acquisition_mechanism__phonics_reading	institutional	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__phonics_reading	institutional	0.6600	1.6000	snare
reading_acquisition_mechanism__phonics_reading	analytical	-0.5000	0.0000	rope
reading_acquisition_mechanism__phonics_reading	analytical	0.0010	0.3490	naturalized
reading_acquisition_mechanism__phonics_reading	analytical	0.3500	0.3500	unknown
reading_acquisition_mechanism__phonics_reading	analytical	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__phonics_reading	analytical	0.6600	1.6000	snare
reading_acquisition_mechanism__whole_language_reading	powerless	-0.5000	0.3490	naturalized
reading_acquisition_mechanism__whole_language_reading	powerless	0.3500	0.3500	unknown
reading_acquisition_mechanism__whole_language_reading	powerless	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__whole_language_reading	powerless	0.6600	1.6000	snare
reading_acquisition_mechanism__whole_language_reading	moderate	-0.5000	0.0000	rope
reading_acquisition_mechanism__whole_language_reading	moderate	0.0010	0.3490	naturalized
reading_acquisition_mechanism__whole_language_reading	moderate	0.3500	0.3500	unknown
reading_acquisition_mechanism__whole_language_reading	moderate	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__whole_language_reading	moderate	0.6600	1.6000	snare
reading_acquisition_mechanism__whole_language_reading	institutional	-0.5000	0.0000	rope
reading_acquisition_mechanism__whole_language_reading	institutional	0.0010	0.3490	naturalized
reading_acquisition_mechanism__whole_language_reading	institutional	0.3500	0.3500	unknown
reading_acquisition_mechanism__whole_language_reading	institutional	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__whole_language_reading	institutional	0.6600	1.6000	snare
reading_acquisition_mechanism__whole_language_reading	analytical	-0.5000	0.0000	rope
reading_acquisition_mechanism__whole_language_reading	analytical	0.0010	0.3490	naturalized
reading_acquisition_mechanism__whole_language_reading	analytical	0.3500	0.3500	unknown
reading_acquisition_mechanism__whole_language_reading	analytical	0.3510	0.6590	tangled_rope
reading_acquisition_mechanism__whole_language_reading	analytical	0.6600	1.6000	snare
reformation_composite__political_realignment_reading	powerless	-0.5000	0.3490	naturalized
reformation_composite__political_realignment_reading	powerless	0.3500	0.3500	unknown
reformation_composite__political_realignment_reading	powerless	0.3510	0.6590	tangled_rope
reformation_composite__political_realignment_reading	powerless	0.6600	1.6000	snare
reformation_composite__political_realignment_reading	moderate	-0.5000	0.0000	rope
reformation_composite__political_realignment_reading	moderate	0.0010	0.3490	naturalized
reformation_composite__political_realignment_reading	moderate	0.3500	0.3500	unknown
reformation_composite__political_realignment_reading	moderate	0.3510	0.6590	tangled_rope
reformation_composite__political_realignment_reading	moderate	0.6600	1.6000	snare
reformation_composite__political_realignment_reading	institutional	-0.5000	0.0000	rope
reformation_composite__political_realignment_reading	institutional	0.0010	0.3490	naturalized
reformation_composite__political_realignment_reading	institutional	0.3500	0.3500	unknown
reformation_composite__political_realignment_reading	institutional	0.3510	0.6590	tangled_rope
reformation_composite__political_realignment_reading	institutional	0.6600	1.6000	snare
reformation_composite__political_realignment_reading	analytical	-0.5000	0.0000	rope
reformation_composite__political_realignment_reading	analytical	0.0010	0.3490	naturalized
reformation_composite__political_realignment_reading	analytical	0.3500	0.3500	unknown
reformation_composite__political_realignment_reading	analytical	0.3510	0.6590	tangled_rope
reformation_composite__political_realignment_reading	analytical	0.6600	1.6000	snare
reformation_composite__technological_mediation_reading	powerless	-0.5000	0.4500	scaffold
reformation_composite__technological_mediation_reading	powerless	0.4510	1.6000	unknown
reformation_composite__technological_mediation_reading	moderate	-0.5000	0.4500	scaffold
reformation_composite__technological_mediation_reading	moderate	0.4510	1.6000	unknown
reformation_composite__technological_mediation_reading	institutional	-0.5000	0.4500	scaffold
reformation_composite__technological_mediation_reading	institutional	0.4510	1.6000	unknown
reformation_composite__technological_mediation_reading	analytical	-0.5000	0.4500	scaffold
reformation_composite__technological_mediation_reading	analytical	0.4510	1.6000	unknown
reformation_composite__theological_fragmentation_reading	powerless	-0.5000	0.3490	naturalized
reformation_composite__theological_fragmentation_reading	powerless	0.3500	0.3500	unknown
reformation_composite__theological_fragmentation_reading	powerless	0.3510	0.6590	tangled_rope
reformation_composite__theological_fragmentation_reading	powerless	0.6600	1.6000	snare
reformation_composite__theological_fragmentation_reading	moderate	-0.5000	0.0000	rope
reformation_composite__theological_fragmentation_reading	moderate	0.0010	0.3490	naturalized
reformation_composite__theological_fragmentation_reading	moderate	0.3500	0.3500	unknown
reformation_composite__theological_fragmentation_reading	moderate	0.3510	0.6590	tangled_rope
reformation_composite__theological_fragmentation_reading	moderate	0.6600	1.6000	snare
reformation_composite__theological_fragmentation_reading	institutional	-0.5000	0.0000	rope
reformation_composite__theological_fragmentation_reading	institutional	0.0010	0.3490	naturalized
reformation_composite__theological_fragmentation_reading	institutional	0.3500	0.3500	unknown
reformation_composite__theological_fragmentation_reading	institutional	0.3510	0.6590	tangled_rope
reformation_composite__theological_fragmentation_reading	institutional	0.6600	1.6000	snare
reformation_composite__theological_fragmentation_reading	analytical	-0.5000	0.0000	rope
reformation_composite__theological_fragmentation_reading	analytical	0.0010	0.3490	naturalized
reformation_composite__theological_fragmentation_reading	analytical	0.3500	0.3500	unknown
reformation_composite__theological_fragmentation_reading	analytical	0.3510	0.6590	tangled_rope
reformation_composite__theological_fragmentation_reading	analytical	0.6600	1.6000	snare
reformation_event_boundary__composite_overdetermination_reading	powerless	-0.5000	0.3490	naturalized
reformation_event_boundary__composite_overdetermination_reading	powerless	0.3500	0.3500	unknown
reformation_event_boundary__composite_overdetermination_reading	powerless	0.3510	0.6590	tangled_rope
reformation_event_boundary__composite_overdetermination_reading	powerless	0.6600	1.6000	snare
reformation_event_boundary__composite_overdetermination_reading	moderate	-0.5000	0.0000	rope
reformation_event_boundary__composite_overdetermination_reading	moderate	0.0010	0.3490	naturalized
reformation_event_boundary__composite_overdetermination_reading	moderate	0.3500	0.3500	unknown
reformation_event_boundary__composite_overdetermination_reading	moderate	0.3510	0.6590	tangled_rope
reformation_event_boundary__composite_overdetermination_reading	moderate	0.6600	1.6000	snare
reformation_event_boundary__composite_overdetermination_reading	institutional	-0.5000	0.0000	rope
reformation_event_boundary__composite_overdetermination_reading	institutional	0.0010	0.3490	naturalized
reformation_event_boundary__composite_overdetermination_reading	institutional	0.3500	0.3500	unknown
reformation_event_boundary__composite_overdetermination_reading	institutional	0.3510	0.6590	tangled_rope
reformation_event_boundary__composite_overdetermination_reading	institutional	0.6600	1.6000	snare
reformation_event_boundary__composite_overdetermination_reading	analytical	-0.5000	0.0000	rope
reformation_event_boundary__composite_overdetermination_reading	analytical	0.0010	0.3490	naturalized
reformation_event_boundary__composite_overdetermination_reading	analytical	0.3500	0.3500	unknown
reformation_event_boundary__composite_overdetermination_reading	analytical	0.3510	0.6590	tangled_rope
reformation_event_boundary__composite_overdetermination_reading	analytical	0.6600	1.6000	snare
reformation_event_boundary__political_swap_reading	powerless	-0.5000	0.3490	naturalized
reformation_event_boundary__political_swap_reading	powerless	0.3500	0.3500	unknown
reformation_event_boundary__political_swap_reading	powerless	0.3510	0.6590	tangled_rope
reformation_event_boundary__political_swap_reading	powerless	0.6600	1.6000	snare
reformation_event_boundary__political_swap_reading	moderate	-0.5000	0.0000	rope
reformation_event_boundary__political_swap_reading	moderate	0.0010	0.3490	naturalized
reformation_event_boundary__political_swap_reading	moderate	0.3500	0.3500	unknown
reformation_event_boundary__political_swap_reading	moderate	0.3510	0.6590	tangled_rope
reformation_event_boundary__political_swap_reading	moderate	0.6600	1.6000	snare
reformation_event_boundary__political_swap_reading	institutional	-0.5000	0.0000	rope
reformation_event_boundary__political_swap_reading	institutional	0.0010	0.3490	naturalized
reformation_event_boundary__political_swap_reading	institutional	0.3500	0.3500	unknown
reformation_event_boundary__political_swap_reading	institutional	0.3510	0.6590	tangled_rope
reformation_event_boundary__political_swap_reading	institutional	0.6600	1.6000	snare
reformation_event_boundary__political_swap_reading	analytical	-0.5000	0.0000	rope
reformation_event_boundary__political_swap_reading	analytical	0.0010	0.3490	naturalized
reformation_event_boundary__political_swap_reading	analytical	0.3500	0.3500	unknown
reformation_event_boundary__political_swap_reading	analytical	0.3510	0.6590	tangled_rope
reformation_event_boundary__political_swap_reading	analytical	0.6600	1.6000	snare
reformation_event_boundary__theological_climb_reading	powerless	-0.5000	0.4500	scaffold
reformation_event_boundary__theological_climb_reading	powerless	0.4510	1.6000	unknown
reformation_event_boundary__theological_climb_reading	moderate	-0.5000	0.4500	scaffold
reformation_event_boundary__theological_climb_reading	moderate	0.4510	1.6000	unknown
reformation_event_boundary__theological_climb_reading	institutional	-0.5000	0.4500	scaffold
reformation_event_boundary__theological_climb_reading	institutional	0.4510	1.6000	unknown
reformation_event_boundary__theological_climb_reading	analytical	-0.5000	0.4500	scaffold
reformation_event_boundary__theological_climb_reading	analytical	0.4510	1.6000	unknown
refugee_convention_text__procedural_integrity_reading	powerless	-0.5000	0.3500	unknown
refugee_convention_text__procedural_integrity_reading	powerless	0.3510	0.9000	tangled_rope
refugee_convention_text__procedural_integrity_reading	powerless	0.9010	1.6000	unknown
refugee_convention_text__procedural_integrity_reading	moderate	-0.5000	0.3500	rope
refugee_convention_text__procedural_integrity_reading	moderate	0.3510	0.9000	tangled_rope
refugee_convention_text__procedural_integrity_reading	moderate	0.9010	1.6000	unknown
refugee_convention_text__procedural_integrity_reading	institutional	-0.5000	0.3500	rope
refugee_convention_text__procedural_integrity_reading	institutional	0.3510	0.9000	tangled_rope
refugee_convention_text__procedural_integrity_reading	institutional	0.9010	1.6000	unknown
refugee_convention_text__procedural_integrity_reading	analytical	-0.5000	0.3500	rope
refugee_convention_text__procedural_integrity_reading	analytical	0.3510	0.9000	tangled_rope
refugee_convention_text__procedural_integrity_reading	analytical	0.9010	1.6000	unknown
refugee_convention_text__restrictive_sovereignty_reading	powerless	-0.5000	0.3490	naturalized
refugee_convention_text__restrictive_sovereignty_reading	powerless	0.3500	0.3500	unknown
refugee_convention_text__restrictive_sovereignty_reading	powerless	0.3510	0.6590	tangled_rope
refugee_convention_text__restrictive_sovereignty_reading	powerless	0.6600	1.6000	snare
refugee_convention_text__restrictive_sovereignty_reading	moderate	-0.5000	0.0000	rope
refugee_convention_text__restrictive_sovereignty_reading	moderate	0.0010	0.3490	naturalized
refugee_convention_text__restrictive_sovereignty_reading	moderate	0.3500	0.3500	unknown
refugee_convention_text__restrictive_sovereignty_reading	moderate	0.3510	0.6590	tangled_rope
refugee_convention_text__restrictive_sovereignty_reading	moderate	0.6600	1.6000	snare
refugee_convention_text__restrictive_sovereignty_reading	institutional	-0.5000	0.0000	rope
refugee_convention_text__restrictive_sovereignty_reading	institutional	0.0010	0.3490	naturalized
refugee_convention_text__restrictive_sovereignty_reading	institutional	0.3500	0.3500	unknown
refugee_convention_text__restrictive_sovereignty_reading	institutional	0.3510	0.6590	tangled_rope
refugee_convention_text__restrictive_sovereignty_reading	institutional	0.6600	1.6000	snare
refugee_convention_text__restrictive_sovereignty_reading	analytical	-0.5000	0.0000	rope
refugee_convention_text__restrictive_sovereignty_reading	analytical	0.0010	0.3490	naturalized
refugee_convention_text__restrictive_sovereignty_reading	analytical	0.3500	0.3500	unknown
refugee_convention_text__restrictive_sovereignty_reading	analytical	0.3510	0.6590	tangled_rope
refugee_convention_text__restrictive_sovereignty_reading	analytical	0.6600	1.6000	snare
remonstrance_authority__crown_reading	powerless	-0.5000	0.3490	naturalized
remonstrance_authority__crown_reading	powerless	0.3500	0.3500	unknown
remonstrance_authority__crown_reading	powerless	0.3510	0.6590	tangled_rope
remonstrance_authority__crown_reading	powerless	0.6600	1.6000	snare
remonstrance_authority__crown_reading	moderate	-0.5000	0.0000	rope
remonstrance_authority__crown_reading	moderate	0.0010	0.3490	naturalized
remonstrance_authority__crown_reading	moderate	0.3500	0.3500	unknown
remonstrance_authority__crown_reading	moderate	0.3510	0.6590	tangled_rope
remonstrance_authority__crown_reading	moderate	0.6600	1.6000	snare
remonstrance_authority__crown_reading	institutional	-0.5000	0.0000	rope
remonstrance_authority__crown_reading	institutional	0.0010	0.3490	naturalized
remonstrance_authority__crown_reading	institutional	0.3500	0.3500	unknown
remonstrance_authority__crown_reading	institutional	0.3510	0.6590	tangled_rope
remonstrance_authority__crown_reading	institutional	0.6600	1.6000	snare
remonstrance_authority__crown_reading	analytical	-0.5000	0.0000	rope
remonstrance_authority__crown_reading	analytical	0.0010	0.3490	naturalized
remonstrance_authority__crown_reading	analytical	0.3500	0.3500	unknown
remonstrance_authority__crown_reading	analytical	0.3510	0.6590	tangled_rope
remonstrance_authority__crown_reading	analytical	0.6600	1.6000	snare
remonstrance_authority__magistrate_reading	powerless	-0.5000	0.3490	naturalized
remonstrance_authority__magistrate_reading	powerless	0.3500	0.3500	unknown
remonstrance_authority__magistrate_reading	powerless	0.3510	0.6590	tangled_rope
remonstrance_authority__magistrate_reading	powerless	0.6600	1.6000	snare
remonstrance_authority__magistrate_reading	moderate	-0.5000	0.0000	rope
remonstrance_authority__magistrate_reading	moderate	0.0010	0.3490	naturalized
remonstrance_authority__magistrate_reading	moderate	0.3500	0.3500	unknown
remonstrance_authority__magistrate_reading	moderate	0.3510	0.6590	tangled_rope
remonstrance_authority__magistrate_reading	moderate	0.6600	1.6000	snare
remonstrance_authority__magistrate_reading	institutional	-0.5000	0.0000	rope
remonstrance_authority__magistrate_reading	institutional	0.0010	0.3490	naturalized
remonstrance_authority__magistrate_reading	institutional	0.3500	0.3500	unknown
remonstrance_authority__magistrate_reading	institutional	0.3510	0.6590	tangled_rope
remonstrance_authority__magistrate_reading	institutional	0.6600	1.6000	snare
remonstrance_authority__magistrate_reading	analytical	-0.5000	0.0000	rope
remonstrance_authority__magistrate_reading	analytical	0.0010	0.3490	naturalized
remonstrance_authority__magistrate_reading	analytical	0.3500	0.3500	unknown
remonstrance_authority__magistrate_reading	analytical	0.3510	0.6590	tangled_rope
remonstrance_authority__magistrate_reading	analytical	0.6600	1.6000	snare
rfc9293_tcp_specification__middlebox_realism_reading	powerless	-0.5000	0.3490	naturalized
rfc9293_tcp_specification__middlebox_realism_reading	powerless	0.3500	0.3500	unknown
rfc9293_tcp_specification__middlebox_realism_reading	powerless	0.3510	0.6590	tangled_rope
rfc9293_tcp_specification__middlebox_realism_reading	powerless	0.6600	1.6000	snare
rfc9293_tcp_specification__middlebox_realism_reading	moderate	-0.5000	0.0000	rope
rfc9293_tcp_specification__middlebox_realism_reading	moderate	0.0010	0.3490	naturalized
rfc9293_tcp_specification__middlebox_realism_reading	moderate	0.3500	0.3500	unknown
rfc9293_tcp_specification__middlebox_realism_reading	moderate	0.3510	0.6590	tangled_rope
rfc9293_tcp_specification__middlebox_realism_reading	moderate	0.6600	1.6000	snare
rfc9293_tcp_specification__middlebox_realism_reading	institutional	-0.5000	0.0000	rope
rfc9293_tcp_specification__middlebox_realism_reading	institutional	0.0010	0.3490	naturalized
rfc9293_tcp_specification__middlebox_realism_reading	institutional	0.3500	0.3500	unknown
rfc9293_tcp_specification__middlebox_realism_reading	institutional	0.3510	0.6590	tangled_rope
rfc9293_tcp_specification__middlebox_realism_reading	institutional	0.6600	1.6000	snare
rfc9293_tcp_specification__middlebox_realism_reading	analytical	-0.5000	0.0000	rope
rfc9293_tcp_specification__middlebox_realism_reading	analytical	0.0010	0.3490	naturalized
rfc9293_tcp_specification__middlebox_realism_reading	analytical	0.3500	0.3500	unknown
rfc9293_tcp_specification__middlebox_realism_reading	analytical	0.3510	0.6590	tangled_rope
rfc9293_tcp_specification__middlebox_realism_reading	analytical	0.6600	1.6000	snare
rfc9293_tcp_specification__optimization_latitude_reading	powerless	-0.5000	0.4500	scaffold
rfc9293_tcp_specification__optimization_latitude_reading	powerless	0.4510	1.6000	unknown
rfc9293_tcp_specification__optimization_latitude_reading	moderate	-0.5000	0.4500	scaffold
rfc9293_tcp_specification__optimization_latitude_reading	moderate	0.4510	1.6000	unknown
rfc9293_tcp_specification__optimization_latitude_reading	institutional	-0.5000	0.4500	scaffold
rfc9293_tcp_specification__optimization_latitude_reading	institutional	0.4510	1.6000	unknown
rfc9293_tcp_specification__optimization_latitude_reading	analytical	-0.5000	0.4500	scaffold
rfc9293_tcp_specification__optimization_latitude_reading	analytical	0.4510	1.6000	unknown
rfc9293_tcp_specification__strict_invariance_reading	powerless	-0.5000	0.4500	scaffold
rfc9293_tcp_specification__strict_invariance_reading	powerless	0.4510	1.6000	unknown
rfc9293_tcp_specification__strict_invariance_reading	moderate	-0.5000	0.4500	scaffold
rfc9293_tcp_specification__strict_invariance_reading	moderate	0.4510	1.6000	unknown
rfc9293_tcp_specification__strict_invariance_reading	institutional	-0.5000	0.4500	scaffold
rfc9293_tcp_specification__strict_invariance_reading	institutional	0.4510	1.6000	unknown
rfc9293_tcp_specification__strict_invariance_reading	analytical	-0.5000	0.4500	scaffold
rfc9293_tcp_specification__strict_invariance_reading	analytical	0.4510	1.6000	unknown
rogers_commission_findings__actuarial_risk_acceptance	powerless	-0.5000	0.3490	naturalized
rogers_commission_findings__actuarial_risk_acceptance	powerless	0.3500	0.3500	unknown
rogers_commission_findings__actuarial_risk_acceptance	powerless	0.3510	0.6590	tangled_rope
rogers_commission_findings__actuarial_risk_acceptance	powerless	0.6600	1.6000	snare
rogers_commission_findings__actuarial_risk_acceptance	moderate	-0.5000	0.0000	rope
rogers_commission_findings__actuarial_risk_acceptance	moderate	0.0010	0.3490	naturalized
rogers_commission_findings__actuarial_risk_acceptance	moderate	0.3500	0.3500	unknown
rogers_commission_findings__actuarial_risk_acceptance	moderate	0.3510	0.6590	tangled_rope
rogers_commission_findings__actuarial_risk_acceptance	moderate	0.6600	1.6000	snare
rogers_commission_findings__actuarial_risk_acceptance	institutional	-0.5000	0.0000	rope
rogers_commission_findings__actuarial_risk_acceptance	institutional	0.0010	0.3490	naturalized
rogers_commission_findings__actuarial_risk_acceptance	institutional	0.3500	0.3500	unknown
rogers_commission_findings__actuarial_risk_acceptance	institutional	0.3510	0.6590	tangled_rope
rogers_commission_findings__actuarial_risk_acceptance	institutional	0.6600	1.6000	snare
rogers_commission_findings__actuarial_risk_acceptance	analytical	-0.5000	0.0000	rope
rogers_commission_findings__actuarial_risk_acceptance	analytical	0.0010	0.3490	naturalized
rogers_commission_findings__actuarial_risk_acceptance	analytical	0.3500	0.3500	unknown
rogers_commission_findings__actuarial_risk_acceptance	analytical	0.3510	0.6590	tangled_rope
rogers_commission_findings__actuarial_risk_acceptance	analytical	0.6600	1.6000	snare
rogers_commission_findings__engineering_absolute_threshold	powerless	-0.5000	0.4500	scaffold
rogers_commission_findings__engineering_absolute_threshold	powerless	0.4510	1.6000	unknown
rogers_commission_findings__engineering_absolute_threshold	moderate	-0.5000	0.4500	scaffold
rogers_commission_findings__engineering_absolute_threshold	moderate	0.4510	1.6000	unknown
rogers_commission_findings__engineering_absolute_threshold	institutional	-0.5000	0.4500	scaffold
