id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
kodashim_obligation__study_as_preparation	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
latin_correctness__continuity_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
latin_correctness__hybrid_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
latin_correctness__rupture_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
lausanne_minority_protections__expansive_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
lausanne_minority_protections__restrictive_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
legal_personhood_boundary__developmental_potentiality_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
legal_personhood_boundary__functional_capacity_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
legal_personhood_boundary__restrictive_anthropocentric_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
legitimacy_of_imposed_practice__endogenous_climb_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
legitimacy_of_imposed_practice__exogenous_override_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
legitimacy_of_imposed_practice__hybrid_scaffolding_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
legitimacy_of_practice_standardization__dual_practice_equilibrium_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
legitimacy_of_practice_standardization__endogenous_displacement_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
legitimacy_of_practice_standardization__exogenous_override_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
legitimate_health_intervention__bodily_autonomy_primary	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
legitimate_health_intervention__proportionality_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
legitimate_health_intervention__public_health_primary	4	True	-0.03295654416664985	1.0685459314182089	1.1015024755848588	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
legitimate_knowledge_boundary__credentialed_expertise_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
legitimate_knowledge_boundary__experiential_pluralism_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
legitimate_knowledge_boundary__hybrid_coproduction_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
liability_attribution__deployer_liability	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
liability_attribution__developer_liability	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
liability_attribution__shared_liability	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
licensing_statute_mandate__graduated_access_filter	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
licensing_statute_mandate__public_safety_coordination	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
licensing_statute_mandate__rent_seeking_suppression	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
literacy_acquisition_kernel__balanced_literacy_reading	4	True	-0.023238588835458228	0.7534618747179678	0.776700463553426	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
literacy_acquisition_kernel__phonics_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
literacy_acquisition_kernel__structured_literacy_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
literacy_acquisition_kernel__whole_language_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
living_language_status__literary_continuity_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
living_language_status__liturgical_preservation_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
living_language_status__native_generation_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
lycurgan_laws__adaptive_fiction_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
lycurgan_laws__sacral_fidelity_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
maat_order_principle__distributed_maintenance_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
maat_order_principle__divine_mandate_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
magna_carta_1215__baronial_privilege_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|tangled_rope	unknown|rope|rope|tangled_rope	mountain|rope|rope|mountain
magna_carta_1215__living_document_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
magna_carta_1215__universal_rights_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	unknown|rope|rope|rope	piton|piton|piton|piton	mountain|rope|rope|mountain
magna_carta_clause_39__feudal_prerogative_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
magna_carta_clause_39__liberal_due_process_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
magna_carta_clause_39__originalist_limitation_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
magna_carta_constraint_authority__feudal_obsolescence_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
magna_carta_constraint_authority__living_constitutionalism_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
magna_carta_constraint_authority__parliamentary_sovereignty_reading	4	True	-0.023238588835458228	0.7534618747179678	0.776700463553426	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
mandate_legitimacy_scope__bodily_autonomy_primary	4	True	-0.06821892385987934	1.1644410791095863	1.2326600029694657	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
mandate_legitimacy_scope__proportionality_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
mandate_legitimacy_scope__public_health_primary	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
manifesto_revolutionary_method__council_communist_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
manifesto_revolutionary_method__democratic_gradualism_reading	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
manifesto_revolutionary_method__vanguard_rupture_reading	4	True	-0.03168898477562485	1.027448010979047	1.0591369957546717	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
market_as_natural_default__beneficiary_maintained_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
market_as_natural_default__hybrid_amnesia_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
market_as_natural_default__lapsed_alternative_reading	4	True	-0.005070237564099976	0.16439168175664748	0.16946191932074745	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
market_naturalization__beneficiary_maintained_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
market_naturalization__hybrid_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
market_naturalization__lapsed_alternative_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
marriage_authority__communal_autonomy_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
marriage_authority__federalist_millet_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
marriage_authority__gender_rights_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
marriage_authority__secularist_reading	4	True	-0.029576385790583193	0.9589514769137769	0.9885278627043601	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
marriage_authority_kernel__christian_canonical_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
marriage_authority_kernel__hindu_codified_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
marriage_authority_kernel__muslim_shariat_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
marriage_authority_kernel__parsi_communal_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|tangled_rope	unknown|rope|rope|tangled_rope	mountain|rope|rope|mountain
marriage_authority_kernel__secular_civil_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
marriage_commitment_legitimacy__exogenous_override_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
marriage_commitment_legitimacy__hybrid_pragmatic_reading	4	True	-0.023238588835458228	0.7534618747179678	0.776700463553426	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
marriage_commitment_reversal__endogenous_reinterpretation_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
marriage_commitment_reversal__exogenous_override_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
marriage_commitment_reversal__practice_doctrine_gap	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
marriage_sacrament__civic_pastoral_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
marriage_sacrament__hierarchical_indissolubility_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
monetary_anchor_principle__overdetermined_composite_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
monetary_anchor_principle__punctuated_swap_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
monetary_anchor_principle__triffin_inevitability_reading	4	True	-0.004012877874110549	0.0684965340652698	0.07250941193938035	True	False	True	rope|rope|rope|rope	rope|rope|rope|rope	mountain|rope|rope|mountain
monopoly_rulebook__extraction_demo_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	tangled_rope|tangled_rope|tangled_rope|tangled_rope	mountain|rope|rope|mountain
monopoly_rulebook__social_scaffold_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
monopoly_rulebook__tournament_orthodoxy_reading	4	True	-0.003380158376066651	0.10959445450443167	0.11297461288049832	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
montevideo_statehood_criteria__constitutive_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
montevideo_statehood_criteria__declaratory_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
montevideo_statehood_criteria__hybrid_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
nafta_jurisdictional_boundary__capital_supremacy_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
nafta_jurisdictional_boundary__embedded_liberalism_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
nafta_jurisdictional_boundary__sovereignty_primacy_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	False	False	scaffold|scaffold|scaffold|scaffold	piton|piton|piton|piton	mountain|rope|rope|mountain
naskh_principle__classical_abrogation	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
naskh_principle__contextual_harmonization	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
naskh_principle__progressive_restriction	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
nicene_christological_kernel__homoiousios_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
nicene_christological_kernel__homoousios_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
nicene_creed_authority__strict_orthodox_reading	4	True	-0.029576385790583193	0.9589514769137769	0.9885278627043601	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
nicene_creed_authority__symbolic_confessional_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
notability_guidelines__deletionist_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	unknown|rope|rope|rope	piton|piton|piton|piton	mountain|rope|rope|mountain
notability_guidelines__inclusionist_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
npt_article_iv_vi_pairing__abolitionist	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
npt_article_iv_vi_pairing__grand_bargain	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
npt_article_iv_vi_pairing__nonproliferation_primary	4	True	-0.029576385790583193	0.9589514769137769	0.9885278627043601	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
npt_treaty_1970__oligopoly_enforcement_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
npt_treaty_1970__reciprocal_disarmament_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
npt_treaty_1970__withdrawal_sovereignty_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
npt_treaty_text__nnws_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
npt_treaty_text__nws_reading	4	True	-0.03295654416664985	1.0685459314182089	1.1015024755848588	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
npt_treaty_text__withdrawal_threshold_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
nsl_legal_text__democratic_enclosure_reading	4	True	-0.038871821324766485	1.2603362268009641	1.2992080481257307	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
nsl_legal_text__jurisdictional_capture_reading	4	True	-0.03295654416664985	1.0685459314182089	1.1015024755848588	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
nsl_legal_text__sovereignty_restoration_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
nuclear_impossibility_kernel__credibility_paradox_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
nuclear_impossibility_kernel__rational_dropout_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
nuclear_impossibility_kernel__structural_contraction_reading	4	True	0.0	0.0	0.0	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
one_country_two_systems_framework__autonomy_primacy_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
one_country_two_systems_framework__balanced_coexistence_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
one_country_two_systems_framework__sovereignty_primacy_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
orthographic_kernel__continuity_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
orthographic_kernel__modernization_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
orthographic_kernel__rupture_reading	4	True	-0.04013938071579148	1.3014341472401258	1.3415735279559173	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
orthographic_legitimacy_kernel__continuity_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
orthographic_legitimacy_kernel__instrumentalist_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
orthographic_legitimacy_kernel__modernist_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
ost_article_ii_non_appropriation__commons_conservation	4	True	-0.03380158376066651	1.0959445450443168	1.1297461288049833	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
ost_article_ii_non_appropriation__extraction_permissive	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
ost_article_ii_non_appropriation__international_regime	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	scaffold|scaffold|scaffold|unknown	piton|piton|piton|piton	mountain|rope|rope|mountain
paris_article_4_ndc__equity_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
paris_article_4_ndc__sovereigntist_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
paris_article_4_ndc__supranational_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
performance_legitimacy__livelihood_security_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|tangled_rope	unknown|rope|rope|tangled_rope	mountain|rope|rope|mountain
performance_legitimacy__qualitative_development_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
performance_legitimacy__quantitative_growth_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
performance_legitimacy__techno_nationalist_reading	4	True	-0.029576385790583193	0.9589514769137769	0.9885278627043601	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
permissive_license_text__commons_coordination_reading	4	True	-0.004225197970083314	0.1369930681305396	0.1412182661006229	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
permissive_license_text__copyleft_counterfactual_reading	4	True	-0.029576385790583193	0.9589514769137769	0.9885278627043601	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
permissive_license_text__corporate_moat_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
