id	obs	lo	hi	type
state_killing_legitimacy__abolition_reading	powerless	0.3510	0.6590	tangled_rope
state_killing_legitimacy__abolition_reading	powerless	0.6600	1.6000	snare
state_killing_legitimacy__abolition_reading	moderate	-0.5000	0.0000	rope
state_killing_legitimacy__abolition_reading	moderate	0.0010	0.3490	naturalized
state_killing_legitimacy__abolition_reading	moderate	0.3500	0.3500	unknown
state_killing_legitimacy__abolition_reading	moderate	0.3510	0.6590	tangled_rope
state_killing_legitimacy__abolition_reading	moderate	0.6600	1.6000	snare
state_killing_legitimacy__abolition_reading	institutional	-0.5000	0.0000	rope
state_killing_legitimacy__abolition_reading	institutional	0.0010	0.3490	naturalized
state_killing_legitimacy__abolition_reading	institutional	0.3500	0.3500	unknown
state_killing_legitimacy__abolition_reading	institutional	0.3510	0.6590	tangled_rope
state_killing_legitimacy__abolition_reading	institutional	0.6600	1.6000	snare
state_killing_legitimacy__abolition_reading	analytical	-0.5000	0.0000	rope
state_killing_legitimacy__abolition_reading	analytical	0.0010	0.3490	naturalized
state_killing_legitimacy__abolition_reading	analytical	0.3500	0.3500	unknown
state_killing_legitimacy__abolition_reading	analytical	0.3510	0.6590	tangled_rope
state_killing_legitimacy__abolition_reading	analytical	0.6600	1.6000	snare
statutory_debt_ceiling__coordination_scaffold_reading	powerless	-0.5000	0.4500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	powerless	0.4510	1.6000	unknown
statutory_debt_ceiling__coordination_scaffold_reading	moderate	-0.5000	0.4500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	moderate	0.4510	1.6000	unknown
statutory_debt_ceiling__coordination_scaffold_reading	institutional	-0.5000	0.4500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	institutional	0.4510	1.6000	unknown
statutory_debt_ceiling__coordination_scaffold_reading	analytical	-0.5000	0.4500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	analytical	0.4510	1.6000	unknown
superheavy_decay_reading	powerless	-0.5000	0.4500	scaffold
superheavy_decay_reading	powerless	0.4510	1.6000	unknown
superheavy_decay_reading	moderate	-0.5000	0.4500	scaffold
superheavy_decay_reading	moderate	0.4510	1.6000	unknown
superheavy_decay_reading	institutional	-0.5000	0.4500	scaffold
superheavy_decay_reading	institutional	0.4510	1.6000	unknown
superheavy_decay_reading	analytical	-0.5000	0.4500	scaffold
superheavy_decay_reading	analytical	0.4510	1.6000	unknown
synthesis_infrastructure_gap	powerless	-0.5000	0.3490	naturalized
synthesis_infrastructure_gap	powerless	0.3500	0.3500	unknown
synthesis_infrastructure_gap	powerless	0.3510	0.6590	tangled_rope
synthesis_infrastructure_gap	powerless	0.6600	1.6000	snare
synthesis_infrastructure_gap	moderate	-0.5000	0.0000	rope
synthesis_infrastructure_gap	moderate	0.0010	0.3490	naturalized
synthesis_infrastructure_gap	moderate	0.3500	0.3500	unknown
synthesis_infrastructure_gap	moderate	0.3510	0.6590	tangled_rope
synthesis_infrastructure_gap	moderate	0.6600	1.6000	snare
synthesis_infrastructure_gap	institutional	-0.5000	0.0000	rope
synthesis_infrastructure_gap	institutional	0.0010	0.3490	naturalized
synthesis_infrastructure_gap	institutional	0.3500	0.3500	unknown
synthesis_infrastructure_gap	institutional	0.3510	0.6590	tangled_rope
synthesis_infrastructure_gap	institutional	0.6600	1.6000	snare
synthesis_infrastructure_gap	analytical	-0.5000	0.0000	rope
synthesis_infrastructure_gap	analytical	0.0010	0.3490	naturalized
synthesis_infrastructure_gap	analytical	0.3500	0.3500	unknown
synthesis_infrastructure_gap	analytical	0.3510	0.6590	tangled_rope
synthesis_infrastructure_gap	analytical	0.6600	1.6000	snare
techno_nationalist_reading	powerless	-0.5000	0.3490	naturalized
techno_nationalist_reading	powerless	0.3500	0.3500	unknown
techno_nationalist_reading	powerless	0.3510	0.6590	tangled_rope
techno_nationalist_reading	powerless	0.6600	1.6000	snare
techno_nationalist_reading	moderate	-0.5000	0.0000	rope
techno_nationalist_reading	moderate	0.0010	0.3490	naturalized
techno_nationalist_reading	moderate	0.3500	0.3500	unknown
techno_nationalist_reading	moderate	0.3510	0.6590	tangled_rope
techno_nationalist_reading	moderate	0.6600	1.6000	snare
techno_nationalist_reading	institutional	-0.5000	0.0000	rope
techno_nationalist_reading	institutional	0.0010	0.3490	naturalized
techno_nationalist_reading	institutional	0.3500	0.3500	unknown
techno_nationalist_reading	institutional	0.3510	0.6590	tangled_rope
techno_nationalist_reading	institutional	0.6600	1.6000	snare
techno_nationalist_reading	analytical	-0.5000	0.0000	rope
techno_nationalist_reading	analytical	0.0010	0.3490	naturalized
techno_nationalist_reading	analytical	0.3500	0.3500	unknown
techno_nationalist_reading	analytical	0.3510	0.6590	tangled_rope
techno_nationalist_reading	analytical	0.6600	1.6000	snare
third_act_arbitrage	powerless	-0.5000	0.3490	naturalized
third_act_arbitrage	powerless	0.3500	0.3500	unknown
third_act_arbitrage	powerless	0.3510	0.9000	tangled_rope
third_act_arbitrage	powerless	0.9010	1.6000	unknown
third_act_arbitrage	moderate	-0.5000	0.0000	rope
third_act_arbitrage	moderate	0.0010	0.3490	naturalized
third_act_arbitrage	moderate	0.3500	0.3500	unknown
third_act_arbitrage	moderate	0.3510	0.9000	tangled_rope
third_act_arbitrage	moderate	0.9010	1.6000	unknown
third_act_arbitrage	institutional	-0.5000	0.0000	rope
third_act_arbitrage	institutional	0.0010	0.3490	naturalized
third_act_arbitrage	institutional	0.3500	0.3500	unknown
third_act_arbitrage	institutional	0.3510	0.9000	tangled_rope
third_act_arbitrage	institutional	0.9010	1.6000	unknown
third_act_arbitrage	analytical	-0.5000	0.0000	rope
third_act_arbitrage	analytical	0.0010	0.3490	naturalized
third_act_arbitrage	analytical	0.3500	0.3500	unknown
third_act_arbitrage	analytical	0.3510	0.9000	tangled_rope
third_act_arbitrage	analytical	0.9010	1.6000	unknown
udhr_article_3__negative_liberty_reading	powerless	-0.5000	0.3490	naturalized
udhr_article_3__negative_liberty_reading	powerless	0.3500	0.3500	unknown
udhr_article_3__negative_liberty_reading	powerless	0.3510	0.6590	tangled_rope
udhr_article_3__negative_liberty_reading	powerless	0.6600	1.6000	snare
udhr_article_3__negative_liberty_reading	moderate	-0.5000	0.0000	rope
udhr_article_3__negative_liberty_reading	moderate	0.0010	0.3490	naturalized
udhr_article_3__negative_liberty_reading	moderate	0.3500	0.3500	unknown
udhr_article_3__negative_liberty_reading	moderate	0.3510	0.6590	tangled_rope
udhr_article_3__negative_liberty_reading	moderate	0.6600	1.6000	snare
udhr_article_3__negative_liberty_reading	institutional	-0.5000	0.0000	rope
udhr_article_3__negative_liberty_reading	institutional	0.0010	0.3490	naturalized
udhr_article_3__negative_liberty_reading	institutional	0.3500	0.3500	unknown
udhr_article_3__negative_liberty_reading	institutional	0.3510	0.6590	tangled_rope
udhr_article_3__negative_liberty_reading	institutional	0.6600	1.6000	snare
udhr_article_3__negative_liberty_reading	analytical	-0.5000	0.0000	rope
udhr_article_3__negative_liberty_reading	analytical	0.0010	0.3490	naturalized
udhr_article_3__negative_liberty_reading	analytical	0.3500	0.3500	unknown
udhr_article_3__negative_liberty_reading	analytical	0.3510	0.6590	tangled_rope
udhr_article_3__negative_liberty_reading	analytical	0.6600	1.6000	snare
validation_judgment_separation	powerless	-0.5000	0.4500	scaffold
validation_judgment_separation	powerless	0.4510	1.6000	unknown
validation_judgment_separation	moderate	-0.5000	0.4500	scaffold
validation_judgment_separation	moderate	0.4510	1.6000	unknown
validation_judgment_separation	institutional	-0.5000	0.4500	scaffold
validation_judgment_separation	institutional	0.4510	1.6000	unknown
validation_judgment_separation	analytical	-0.5000	0.4500	scaffold
validation_judgment_separation	analytical	0.4510	1.6000	unknown
vedic_corpus_social_prescription__colonial_orientalist_reading	powerless	-0.5000	0.3490	naturalized
vedic_corpus_social_prescription__colonial_orientalist_reading	powerless	0.3500	0.3500	unknown
vedic_corpus_social_prescription__colonial_orientalist_reading	powerless	0.3510	0.6590	tangled_rope
vedic_corpus_social_prescription__colonial_orientalist_reading	powerless	0.6600	1.6000	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	-0.5000	0.0000	rope
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	0.0010	0.3490	naturalized
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	0.3500	0.3500	unknown
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	0.3510	0.6590	tangled_rope
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	0.6600	1.6000	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	-0.5000	0.0000	rope
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	0.0010	0.3490	naturalized
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	0.3500	0.3500	unknown
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	0.3510	0.6590	tangled_rope
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	0.6600	1.6000	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	-0.5000	0.0000	rope
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	0.0010	0.3490	naturalized
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	0.3500	0.3500	unknown
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	0.3510	0.6590	tangled_rope
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	0.6600	1.6000	snare
visual_evidentiary_authority_flat_control	powerless	-0.5000	0.4500	scaffold
visual_evidentiary_authority_flat_control	powerless	0.4510	1.6000	unknown
visual_evidentiary_authority_flat_control	moderate	-0.5000	0.4500	scaffold
visual_evidentiary_authority_flat_control	moderate	0.4510	1.6000	unknown
visual_evidentiary_authority_flat_control	institutional	-0.5000	0.4500	scaffold
visual_evidentiary_authority_flat_control	institutional	0.4510	1.6000	unknown
visual_evidentiary_authority_flat_control	analytical	-0.5000	0.4500	scaffold
visual_evidentiary_authority_flat_control	analytical	0.4510	1.6000	unknown
womens_financial_autonomy	powerless	-0.5000	0.4500	scaffold
womens_financial_autonomy	powerless	0.4510	1.6000	unknown
womens_financial_autonomy	moderate	-0.5000	0.4500	scaffold
womens_financial_autonomy	moderate	0.4510	1.6000	unknown
womens_financial_autonomy	institutional	-0.5000	0.4500	scaffold
womens_financial_autonomy	institutional	0.4510	1.6000	unknown
womens_financial_autonomy	analytical	-0.5000	0.4500	scaffold
womens_financial_autonomy	analytical	0.4510	1.6000	unknown
zero_mathematical_status__parmenidean_rejection	powerless	-0.5000	0.3490	naturalized
zero_mathematical_status__parmenidean_rejection	powerless	0.3500	0.3500	unknown
zero_mathematical_status__parmenidean_rejection	powerless	0.3510	0.6590	tangled_rope
zero_mathematical_status__parmenidean_rejection	powerless	0.6600	1.6000	snare
zero_mathematical_status__parmenidean_rejection	moderate	-0.5000	0.0000	rope
zero_mathematical_status__parmenidean_rejection	moderate	0.0010	0.3490	naturalized
zero_mathematical_status__parmenidean_rejection	moderate	0.3500	0.3500	unknown
zero_mathematical_status__parmenidean_rejection	moderate	0.3510	0.6590	tangled_rope
zero_mathematical_status__parmenidean_rejection	moderate	0.6600	1.6000	snare
zero_mathematical_status__parmenidean_rejection	institutional	-0.5000	0.0000	rope
zero_mathematical_status__parmenidean_rejection	institutional	0.0010	0.3490	naturalized
zero_mathematical_status__parmenidean_rejection	institutional	0.3500	0.3500	unknown
zero_mathematical_status__parmenidean_rejection	institutional	0.3510	0.6590	tangled_rope
zero_mathematical_status__parmenidean_rejection	institutional	0.6600	1.6000	snare
zero_mathematical_status__parmenidean_rejection	analytical	-0.5000	0.0000	rope
zero_mathematical_status__parmenidean_rejection	analytical	0.0010	0.3490	naturalized
zero_mathematical_status__parmenidean_rejection	analytical	0.3500	0.3500	unknown
zero_mathematical_status__parmenidean_rejection	analytical	0.3510	0.6590	tangled_rope
zero_mathematical_status__parmenidean_rejection	analytical	0.6600	1.6000	snare
zero_mathematical_status__placeholder_reading	powerless	-0.5000	0.3490	naturalized
zero_mathematical_status__placeholder_reading	powerless	0.3500	0.3500	unknown
zero_mathematical_status__placeholder_reading	powerless	0.3510	0.9000	tangled_rope
zero_mathematical_status__placeholder_reading	powerless	0.9010	1.6000	unknown
zero_mathematical_status__placeholder_reading	moderate	-0.5000	0.0000	rope
zero_mathematical_status__placeholder_reading	moderate	0.0010	0.3490	naturalized
zero_mathematical_status__placeholder_reading	moderate	0.3500	0.3500	unknown
zero_mathematical_status__placeholder_reading	moderate	0.3510	0.9000	tangled_rope
zero_mathematical_status__placeholder_reading	moderate	0.9010	1.6000	unknown
zero_mathematical_status__placeholder_reading	institutional	-0.5000	0.0000	rope
zero_mathematical_status__placeholder_reading	institutional	0.0010	0.3490	naturalized
zero_mathematical_status__placeholder_reading	institutional	0.3500	0.3500	unknown
zero_mathematical_status__placeholder_reading	institutional	0.3510	0.9000	tangled_rope
zero_mathematical_status__placeholder_reading	institutional	0.9010	1.6000	unknown
zero_mathematical_status__placeholder_reading	analytical	-0.5000	0.0000	rope
zero_mathematical_status__placeholder_reading	analytical	0.0010	0.3490	naturalized
zero_mathematical_status__placeholder_reading	analytical	0.3500	0.3500	unknown
zero_mathematical_status__placeholder_reading	analytical	0.3510	0.9000	tangled_rope
zero_mathematical_status__placeholder_reading	analytical	0.9010	1.6000	unknown
zionist_legitimacy_basis__national_liberation_reading	powerless	-0.5000	0.3490	naturalized
zionist_legitimacy_basis__national_liberation_reading	powerless	0.3500	0.3500	unknown
zionist_legitimacy_basis__national_liberation_reading	powerless	0.3510	0.6590	tangled_rope
zionist_legitimacy_basis__national_liberation_reading	powerless	0.6600	1.6000	snare
zionist_legitimacy_basis__national_liberation_reading	moderate	-0.5000	0.0000	rope
zionist_legitimacy_basis__national_liberation_reading	moderate	0.0010	0.3490	naturalized
zionist_legitimacy_basis__national_liberation_reading	moderate	0.3500	0.3500	unknown
zionist_legitimacy_basis__national_liberation_reading	moderate	0.3510	0.6590	tangled_rope
zionist_legitimacy_basis__national_liberation_reading	moderate	0.6600	1.6000	snare
zionist_legitimacy_basis__national_liberation_reading	institutional	-0.5000	0.0000	rope
zionist_legitimacy_basis__national_liberation_reading	institutional	0.0010	0.3490	naturalized
zionist_legitimacy_basis__national_liberation_reading	institutional	0.3500	0.3500	unknown
zionist_legitimacy_basis__national_liberation_reading	institutional	0.3510	0.6590	tangled_rope
zionist_legitimacy_basis__national_liberation_reading	institutional	0.6600	1.6000	snare
zionist_legitimacy_basis__national_liberation_reading	analytical	-0.5000	0.0000	rope
zionist_legitimacy_basis__national_liberation_reading	analytical	0.0010	0.3490	naturalized
zionist_legitimacy_basis__national_liberation_reading	analytical	0.3500	0.3500	unknown
zionist_legitimacy_basis__national_liberation_reading	analytical	0.3510	0.6590	tangled_rope
zionist_legitimacy_basis__national_liberation_reading	analytical	0.6600	1.6000	snare
