file	name	arity	exported	class	n_callers	callers
network_dynamics.pl	detect_network_contamination	3	1	LIVE	8	abductive_triggers.pl:trigger_contamination_cascade/3;cs_drift_mismatch.pl:cs_is_metric_stable/1;metric_drift_events.pl:drift_event/3;metric_drift_events.pl:drift_event/4;metric_drift_report.pl:generate_drift_report/0;metric_drift_report.pl:generate_drift_report/1;network_dynamics.pl:network_drift_severity/3;network_dynamics.pl:network_stability_assessment/2
network_dynamics.pl	ep_base_severity	2	0	LIVE	1	network_dynamics.pl:network_drift_severity/3
network_dynamics.pl	escalate_severity	2	0	LIVE	1	network_dynamics.pl:network_drift_severity/3
network_dynamics.pl	network_drift_contagion	3	1	LIVE	2	network_dynamics.pl:detect_network_contamination/3;network_dynamics.pl:network_drift_severity/3
network_dynamics.pl	network_drift_severity	3	1	LIVE	3	metric_drift_events.pl:drift_severity/3;metric_drift_report.pl:generate_drift_report/0;network_dynamics.pl:network_stability_assessment/2
network_dynamics.pl	network_drift_velocity	4	1	LIVE	4	cs_drift_mismatch.pl:cs_is_metric_stable/1;metric_drift_events.pl:drift_event/4;metric_drift_report.pl:generate_drift_report/1;network_dynamics.pl:cascade_prediction/3
network_dynamics.pl	network_stability_assessment	2	1	LIVE	2	json_report.pl:write_diagnostic_object/3;metric_drift_report.pl:generate_drift_report/0
network_dynamics.pl	sum_contributions	2	0	LIVE	1	network_dynamics.pl:network_drift_velocity/4
omega1_audit.pl	classify_all_gap_regions	1	0	LIVE	1	omega1_audit.pl:run_omega1_audit/0
omega1_audit.pl	classify_gap_region	1	0	LIVE	1	omega1_audit.pl:classify_all_gap_regions/1
omega1_audit.pl	classify_safe	3	0	LIVE	1	omega1_audit.pl:compute_cross_context/1
omega1_audit.pl	collect_unknowns	1	0	LIVE	1	omega1_audit.pl:run_omega1_audit/0
omega1_audit.pl	compute_all_cross_context	1	0	LIVE	1	omega1_audit.pl:run_omega1_audit/0
omega1_audit.pl	compute_cross_context	1	0	LIVE	1	omega1_audit.pl:compute_all_cross_context/1
omega1_audit.pl	compute_one_profile	2	0	LIVE	1	omega1_audit.pl:compute_profiles/1
omega1_audit.pl	compute_profiles	1	0	LIVE	1	omega1_audit.pl:run_omega1_audit/0
omega1_audit.pl	count_flag	2	0	LIVE	1	omega1_audit.pl:report_structural_flags/0
omega1_audit.pl	determine_all_blocking_gates	1	0	LIVE	1	omega1_audit.pl:run_omega1_audit/0
omega1_audit.pl	determine_gates_for	2	0	LIVE	1	omega1_audit.pl:determine_all_blocking_gates/1
omega1_audit.pl	determine_primary_gate	11	0	LIVE	1	omega1_audit.pl:determine_gates_for/2
omega1_audit.pl	omega1_blocking_gate	2	0	LIVE	1	omega1_audit.pl:report_blocking_gates/0
omega1_audit.pl	omega1_cross_context	4	0	LIVE	3	omega1_audit.pl:report_cross_context/0;omega1_audit.pl:report_embedded_facts/0;omega1_audit.pl:report_summary/3
omega1_audit.pl	omega1_gap_region	2	0	LIVE	2	omega1_audit.pl:report_finding_classification/1;omega1_audit.pl:report_gap_regions/0
omega1_audit.pl	omega1_primary_gate	2	0	LIVE	2	omega1_audit.pl:report_embedded_facts/0;omega1_audit.pl:report_primary_gates/0
omega1_audit.pl	omega1_profile	6	0	LIVE	8	omega1_audit.pl:classify_gap_region/1;omega1_audit.pl:determine_gates_for/2;omega1_audit.pl:report_gap_regions/0;omega1_audit.pl:report_metric_distribution/0;omega1_audit.pl:report_naturalized_impossibility/0;omega1_audit.pl:report_primary_gates/0;omega1_audit.pl:report_signature_analysis/0;omega1_audit.pl:self_consistency_check/2
omega1_audit.pl	omega1_structural_flags	6	0	LIVE	3	omega1_audit.pl:classify_gap_region/1;omega1_audit.pl:count_flag/2;omega1_audit.pl:determine_gates_for/2
omega1_audit.pl	omega1_unknown	1	0	LIVE	6	omega1_audit.pl:report_cross_context/0;omega1_audit.pl:report_embedded_facts/0;omega1_audit.pl:report_naturalized_impossibility/0;omega1_audit.pl:report_structural_flags/0;omega1_audit.pl:report_summary/3;omega1_audit.pl:run_omega1_audit/0
omega1_audit.pl	report_blocking_gates	0	0	LIVE	1	omega1_audit.pl:report_full/3
omega1_audit.pl	report_cross_context	0	0	LIVE	1	omega1_audit.pl:report_full/3
omega1_audit.pl	report_distrib_row	2	0	LIVE	1	omega1_audit.pl:report_metric_distribution/0
omega1_audit.pl	report_embedded_facts	0	0	LIVE	2	giant_component_analysis.pl:run_giant_component_analysis/0;omega1_audit.pl:report_full/3
omega1_audit.pl	report_finding_classification	1	0	LIVE	1	omega1_audit.pl:report_full/3
omega1_audit.pl	report_flag_row	3	0	LIVE	1	omega1_audit.pl:report_structural_flags/0
omega1_audit.pl	report_full	3	0	LIVE	1	omega1_audit.pl:run_omega1_audit/0
omega1_audit.pl	report_gap_regions	0	0	LIVE	1	omega1_audit.pl:report_full/3
omega1_audit.pl	report_metric_distribution	0	0	LIVE	1	omega1_audit.pl:report_full/3
omega1_audit.pl	report_naturalized_impossibility	0	0	LIVE	1	omega1_audit.pl:report_full/3
omega1_audit.pl	report_primary_gates	0	0	LIVE	1	omega1_audit.pl:report_full/3
omega1_audit.pl	report_signature_analysis	0	0	LIVE	1	omega1_audit.pl:report_full/3
omega1_audit.pl	report_structural_flags	0	0	LIVE	1	omega1_audit.pl:report_full/3
omega1_audit.pl	report_summary	3	0	LIVE	2	omega1_audit.pl:report_full/3;orbit_report.pl:run_orbit_report/0
omega1_audit.pl	run_omega1_audit	0	1	ENTRYPOINT_CLI	0	
omega1_audit.pl	scaffold_temporality_check_audit	1	0	LIVE	1	omega1_audit.pl:determine_gates_for/2
omega1_audit.pl	self_consistency_check	2	0	LIVE	1	omega1_audit.pl:run_omega1_audit/0
omega1_audit.pl	snare_immutability_check_audit	1	0	LIVE	1	omega1_audit.pl:determine_gates_for/2
orbit_report.pl	characterize_family	2	0	LIVE	1	orbit_report.pl:report_one_family/3
orbit_report.pl	compute_all_orbits	2	0	LIVE	1	orbit_report.pl:run_orbit_report/0
orbit_report.pl	compute_one_orbit	2	0	LIVE	1	orbit_report.pl:compute_all_orbits/2
orbit_report.pl	group_by_signature	2	0	LIVE	1	orbit_report.pl:run_orbit_report/0
orbit_report.pl	report_cross_type_analysis	1	0	LIVE	1	orbit_report.pl:run_orbit_report/0
orbit_report.pl	report_family_inventory	1	0	LIVE	1	orbit_report.pl:run_orbit_report/0
orbit_report.pl	report_one_family	3	0	LIVE	1	orbit_report.pl:report_family_inventory/1
orbit_report.pl	report_singleton_vs_multi	1	0	LIVE	1	orbit_report.pl:run_orbit_report/0
orbit_report.pl	report_summary	3	0	LIVE	2	omega1_audit.pl:report_full/3;orbit_report.pl:run_orbit_report/0
orbit_report.pl	report_unknown_orbits	1	0	LIVE	1	orbit_report.pl:run_orbit_report/0
orbit_report.pl	run_orbit_report	0	0	ENTRYPOINT_CLI	0	
orbit_report.pl	write_json_contexts	2	0	LIVE	1	orbit_report.pl:write_json_entry/5
orbit_report.pl	write_json_entries	2	0	LIVE	1	orbit_report.pl:write_json_stream/2
orbit_report.pl	write_json_entry	5	0	LIVE	1	orbit_report.pl:write_json_entries/2
orbit_report.pl	write_json_stream	2	0	LIVE	1	orbit_report.pl:write_orbit_json/1
orbit_report.pl	write_json_string_list	2	0	LIVE	1	orbit_report.pl:write_json_entry/5
orbit_report.pl	write_orbit_json	1	0	LIVE	1	orbit_report.pl:run_orbit_report/0
pattern_analysis.pl	analyze_interval	1	1	LIVE	1	intent_engine.pl:classify_interval/3
pattern_analysis.pl	analyze_interval	4	1	LIVE	2	pattern_analysis.pl:analyze_interval/1;report_generator.pl:classify_interval/3
pattern_analysis.pl	compute_completeness	2	0	LIVE	1	pattern_analysis.pl:analyze_interval/4
pattern_analysis.pl	interval_data_completeness	2	1	LIVE	1	intent_engine.pl:classify_interval/3
pattern_analysis.pl	interval_preliminary_pattern	2	1	LIVE	1	intent_engine.pl:classify_interval/3
pattern_analysis.pl	interval_system_gradient	3	1	LIVE	1	intent_engine.pl:classify_interval/3
persistence_export.pl	emit_h1	1	0	LIVE	1	persistence_export.pl:export_classifications_with_topology/0
persistence_export.pl	emit_w1	1	0	LIVE	1	persistence_export.pl:export_classifications_with_topology/0
persistence_export.pl	export_classifications_with_topology	0	1	ENTRYPOINT_CLI	0	
post_synthesis.pl	check_case1	4	0	LIVE	1	post_synthesis.pl:post_synthesis_check_core/4
post_synthesis.pl	check_case2	4	0	LIVE	1	post_synthesis.pl:post_synthesis_check_core/4
post_synthesis.pl	is_genuine_trigger	1	0	LIVE	1	post_synthesis.pl:post_synthesis_check_core/4
post_synthesis.pl	post_synthesis_check	3	1	LIVE	1	json_report.pl:write_per_constraint_entry/4
post_synthesis.pl	post_synthesis_check_core	4	1	LIVE	2	post_synthesis.pl:post_synthesis_check/3;post_synthesis.pl:post_synthesis_selftest/0
post_synthesis.pl	post_synthesis_selftest	0	1	ENTRYPOINT_CLI	0	
probe_harness.pl	apply_overlay	2	0	LIVE	1	probe_harness.pl:with_overlay/3
probe_harness.pl	check_qualified	1	0	LIVE	1	probe_harness.pl:with_overlay/3
probe_harness.pl	restore_overlay	3	0	LIVE	1	probe_harness.pl:with_overlay/3
probe_harness.pl	snapshot	2	0	LIVE	2	probe_harness.pl:verify_restore/2;probe_harness.pl:with_overlay/3
probe_harness.pl	verify_restore	2	0	LIVE	1	probe_harness.pl:restore_overlay/3
probe_harness.pl	warn_if_rule_clauses	1	0	LIVE	1	probe_harness.pl:with_overlay/3
probe_harness.pl	with_asserted	2	1	STATIC_ORPHAN	0	
probe_harness.pl	with_overlay	3	1	LIVE	2	probe_harness.pl:with_asserted/2;probe_harness.pl:with_retracted/2
probe_harness.pl	with_retracted	2	1	LIVE	1	probe_oq35_field_counterfactual.pl:run_oq35_probe/1
probe_mc_cases.pl	role_types	3	0	LIVE	1	probe_mc_cases.pl:run/0
probe_mc_cases.pl	run	0	1	ENTRYPOINT_CLI	0	
probe_oq119_axiom_degenerate.pl	main	0	0	LIVE	3	export_oq119_join_records.pl:<directive>/1;probe_oq119_axiom_degenerate.pl:<directive>/1;probe_oq119_gate0_roster.pl:<directive>/1
probe_oq119_backed_reachable.pl	main	0	0	LIVE	3	export_oq119_join_records.pl:<directive>/1;probe_oq119_axiom_degenerate.pl:<directive>/1;probe_oq119_gate0_roster.pl:<directive>/1
probe_oq119_gate0_controls.pl	backed_timepoints	2	0	LIVE	3	probe_oq119_gate0_controls.pl:find_series_but_unbacked/3;probe_oq119_gate0_controls.pl:report_temporal/1;probe_oq119_gate0_roster.pl:reading_temporal_nonvacuous/1
probe_oq119_gate0_controls.pl	degenerate	1	0	LIVE	1	probe_oq119_gate0_controls.pl:report_observer/1
probe_oq119_gate0_controls.pl	find_series_but_unbacked	3	0	LIVE	1	probe_oq119_gate0_controls.pl:g03_temporal_control/0
probe_oq119_gate0_controls.pl	g01_observer_control	0	0	LIVE	1	probe_oq119_gate0_controls.pl:main/0
probe_oq119_gate0_controls.pl	g02_axiom_control	0	0	LIVE	1	probe_oq119_gate0_controls.pl:main/0
probe_oq119_gate0_controls.pl	g03_temporal_control	0	0	LIVE	1	probe_oq119_gate0_controls.pl:main/0
probe_oq119_gate0_controls.pl	main	0	0	LIVE	3	export_oq119_join_records.pl:<directive>/1;probe_oq119_axiom_degenerate.pl:<directive>/1;probe_oq119_gate0_roster.pl:<directive>/1
probe_oq119_gate0_controls.pl	nonzero_rate	1	0	LIVE	2	probe_oq119_gate0_controls.pl:report_temporal/1;probe_oq119_gate0_roster.pl:reading_temporal_nonvacuous/1
probe_oq119_gate0_controls.pl	report_divergence	1	0	LIVE	1	probe_oq119_gate0_controls.pl:g02_axiom_control/0
probe_oq119_gate0_controls.pl	report_observer	1	0	LIVE	1	probe_oq119_gate0_controls.pl:g01_observer_control/0
probe_oq119_gate0_controls.pl	report_temporal	1	0	LIVE	1	probe_oq119_gate0_controls.pl:g03_temporal_control/0
probe_oq119_gate0_controls.pl	seat_chi	3	0	LIVE	2	export_oq119_corpus_join.pl:observer_axis/2;probe_oq119_gate0_controls.pl:report_observer/1
probe_oq119_gate0_roster.pl	axiom_nonvacuous	1	0	LIVE	1	probe_oq119_gate0_roster.pl:main/0
probe_oq119_gate0_roster.pl	backed_timepoints	2	0	LIVE	3	probe_oq119_gate0_controls.pl:find_series_but_unbacked/3;probe_oq119_gate0_controls.pl:report_temporal/1;probe_oq119_gate0_roster.pl:reading_temporal_nonvacuous/1
probe_oq119_gate0_roster.pl	count_runs	1	0	LIVE	1	probe_oq119_gate0_roster.pl:status_dist/1
probe_oq119_gate0_roster.pl	count_temporal_readings	2	0	LIVE	1	probe_oq119_gate0_roster.pl:main/0
probe_oq119_gate0_roster.pl	distinct_kernel	1	0	LIVE	1	probe_oq119_gate0_roster.pl:main/0
probe_oq119_gate0_roster.pl	main	0	0	LIVE	3	export_oq119_join_records.pl:<directive>/1;probe_oq119_axiom_degenerate.pl:<directive>/1;probe_oq119_gate0_roster.pl:<directive>/1
probe_oq119_gate0_roster.pl	nonzero_rate	1	0	LIVE	2	probe_oq119_gate0_controls.pl:report_temporal/1;probe_oq119_gate0_roster.pl:reading_temporal_nonvacuous/1
probe_oq119_gate0_roster.pl	reading_temporal_nonvacuous	1	0	LIVE	1	probe_oq119_gate0_roster.pl:count_temporal_readings/2
probe_oq119_gate0_roster.pl	status_dist	1	0	LIVE	1	probe_oq119_gate0_roster.pl:main/0
probe_oq35_field_counterfactual.pl	all_obs	1	0	LIVE	1	probe_oq35_field_counterfactual.pl:run_oq35_probe/1
probe_oq35_field_counterfactual.pl	observe	2	0	LIVE	1	probe_oq35_field_counterfactual.pl:all_obs/1
probe_oq35_field_counterfactual.pl	presence_count	2	0	LIVE	1	probe_oq35_field_counterfactual.pl:run_oq35_probe/1
probe_oq35_field_counterfactual.pl	run_oq35_probe	1	0	STATIC_ORPHAN	0	
probe_oq35_field_counterfactual.pl	write_obs	2	0	LIVE	1	probe_oq35_field_counterfactual.pl:run_oq35_probe/1
probe_seat_sweep.pl	analytical_hist	0	0	LIVE	1	probe_seat_sweep.pl:run/0
probe_seat_sweep.pl	hist	1	0	LIVE	1	probe_seat_sweep.pl:run/0
probe_seat_sweep.pl	role_seat_type	2	0	LIVE	1	probe_seat_sweep.pl:hist/1
probe_seat_sweep.pl	run	0	1	ENTRYPOINT_CLI	0	
probe_seat_sweep.pl	stk_constraints	1	0	LIVE	1	probe_seat_sweep.pl:analytical_hist/0
product_site_export.pl	context_key	2	0	LIVE	1	product_site_export.pl:run_product_export_to/1
product_site_export.pl	count_differs	3	0	LIVE	1	product_site_export.pl:count_disagreeing_pairs/2
product_site_export.pl	count_disagreeing_pairs	2	0	LIVE	2	grothendieck_cohomology.pl:obstruction_from_vector/3;product_site_export.pl:write_one_entry/5
product_site_export.pl	is_real_type	1	0	LIVE	9	cs_kernel_registry.pl:cs_kernel_divergence/4;cs_kernel_registry.pl:pair_reading_agreement/7;cs_kernel_registry.pl:real_submap_key/2;cs_kernel_registry.pl:real_typemap/2;grothendieck_cohomology.pl:constraint_contextuality/2;grothendieck_cohomology.pl:count_disagreeing_pairs/2;grothendieck_cohomology.pl:obstruction_from_vector/3;product_site_export.pl:count_differs/3;product_site_export.pl:write_one_entry/5
product_site_export.pl	run_product_export	0	1	ENTRYPOINT_CLI	0	
product_site_export.pl	run_product_export_to	1	1	LIVE	2	product_site_export.pl:run_product_export/0;scs_0anczbfz.pl:<directive>/1
product_site_export.pl	type_at	3	0	LIVE	1	product_site_export.pl:write_one_entry/5
product_site_export.pl	write_contexts	3	0	LIVE	1	product_site_export.pl:write_one_entry/5
product_site_export.pl	write_entries	4	0	LIVE	1	product_site_export.pl:write_product_json/4
product_site_export.pl	write_one_entry	5	0	LIVE	1	product_site_export.pl:write_entries/4
product_site_export.pl	write_product_json	4	0	LIVE	1	product_site_export.pl:run_product_export_to/1
product_site_export.pl	write_string_list	2	0	LIVE	1	product_site_export.pl:write_one_entry/5
psych_bridge.pl	is_abandoned_camp	3	1	STATIC_ORPHAN	0	
psych_bridge.pl	is_developmental_support	3	1	STATIC_ORPHAN	0	
psych_bridge.pl	is_hybrid_pattern	3	1	STATIC_ORPHAN	0	
psych_bridge.pl	is_negotiable_pattern	3	1	STATIC_ORPHAN	0	
psych_bridge.pl	is_self_extraction	3	1	STATIC_ORPHAN	0	
psych_bridge.pl	is_substrate	3	1	STATIC_ORPHAN	0	
psych_bridge.pl	with_psych_metric	2	0	LIVE	6	psych_bridge.pl:is_abandoned_camp/3;psych_bridge.pl:is_developmental_support/3;psych_bridge.pl:is_hybrid_pattern/3;psych_bridge.pl:is_negotiable_pattern/3;psych_bridge.pl:is_self_extraction/3;psych_bridge.pl:is_substrate/3
purity_scoring.pl	coupling_cleanliness_subscore	2	1	LIVE	3	drl_boltzmann_analysis.pl:purity_deficit/2;genuine_findings_query.pl:profile_hypothesis/2;purity_scoring.pl:purity_score/2
purity_scoring.pl	excess_extraction_subscore	2	1	LIVE	3	drl_boltzmann_analysis.pl:purity_deficit/2;genuine_findings_query.pl:profile_hypothesis/2;purity_scoring.pl:purity_score/2
purity_scoring.pl	factorization_subscore	2	1	LIVE	3	drl_boltzmann_analysis.pl:purity_deficit/2;genuine_findings_query.pl:profile_hypothesis/2;purity_scoring.pl:purity_score/2
purity_scoring.pl	purity_score	2	1	LIVE	41	abductive_triggers.pl:stress_indicator/3;abductive_triggers.pl:trigger_accelerating_pathology/3;abductive_triggers.pl:trigger_classical_oracle_failure/3;abductive_triggers.pl:trigger_convergent_structural_stress/3;abductive_triggers.pl:trigger_hub_conflict/3;abductive_triggers.pl:trigger_signature_override_artifact/3;context_profile_mining.pl:build_trajectory_summary/2;diagnostic_summary.pl:probe_purity/3;drl_boltzmann_analysis.pl:action_composition_gate/3;drl_boltzmann_analysis.pl:purity_adjusted_energy/4;drl_boltzmann_analysis.pl:purity_qualified_action/4;drl_boltzmann_analysis.pl:purity_reform_recommendation/2;drl_boltzmann_analysis.pl:purity_reform_target/2;drl_boltzmann_analysis.pl:purity_scaffold_urgency/4;drl_fpn.pl:fpn_edge_contamination/5;drl_fpn.pl:fpn_precompute_constraints/2;drl_purity_network.pl:compute_edge_contamination/7;drl_purity_network.pl:contamination_path/5;drl_purity_network.pl:effective_purity/4;drl_purity_network.pl:network_qualified_action/4;drl_purity_network.pl:purity_contamination_pressure/4;genuine_findings_query.pl:profile_hypothesis/2;giant_component_analysis.pl:precompute_props_loop/4;grothendieck_cohomology.pl:cohomology_selftest/0;json_report.pl:tally_purity_bands/2;json_report.pl:write_contamination_network/3;json_report.pl:write_one_neighbor/6;json_report.pl:write_per_constraint_entry/4;logical_fingerprint.pl:fingerprint_coupling/2;maxent_diagnostic.pl:avg_purity_for/2;maxent_diagnostic.pl:count_low_purity/2;maxent_diagnostic.pl:count_purity_available/2;maxent_report.pl:report_cross_diagnostic_correlation/2;metric_drift_events.pl:detect_purity_drift/1;metric_drift_events.pl:drift_event/3;metric_drift_events.pl:drift_event/4;metric_drift_events.pl:drift_severity/3;network_dynamics.pl:compute_neighbor_contamination/5;network_dynamics.pl:detect_network_contamination/3;network_dynamics.pl:network_drift_contagion/3;network_dynamics.pl:network_drift_velocity/4
purity_scoring.pl	scope_invariance_subscore	2	1	LIVE	3	drl_boltzmann_analysis.pl:purity_deficit/2;genuine_findings_query.pl:profile_hypothesis/2;purity_scoring.pl:purity_score/2
quantum_verification_report.pl	extract_constraint_id	2	0	LIVE	1	quantum_verification_report.pl:query_hub_conflict_vs_h1/0
quantum_verification_report.pl	has_h1_positive	1	0	LIVE	1	quantum_verification_report.pl:query_maxent_divergence_vs_h1/1
quantum_verification_report.pl	has_h1_value	2	0	LIVE	1	quantum_verification_report.pl:query_maxent_divergence_vs_h1/1
quantum_verification_report.pl	has_valid_div	1	0	LIVE	1	quantum_verification_report.pl:report_mountain_divergences/2
quantum_verification_report.pl	query_hub_conflict_vs_h1	0	0	LIVE	1	quantum_verification_report.pl:run_quantum_verification/0
quantum_verification_report.pl	query_maxent_divergence_vs_h1	1	0	LIVE	1	quantum_verification_report.pl:run_quantum_verification/0
quantum_verification_report.pl	query_mountain_stability	1	0	LIVE	1	quantum_verification_report.pl:run_quantum_verification/0
quantum_verification_report.pl	query_restricted_vs_gauge_fixed	0	0	LIVE	1	quantum_verification_report.pl:run_quantum_verification/0
quantum_verification_report.pl	remove_dup_constraints	2	0	LIVE	1	quantum_verification_report.pl:query_hub_conflict_vs_h1/0
quantum_verification_report.pl	report_mountain_divergences	2	0	LIVE	1	quantum_verification_report.pl:query_mountain_stability/1
quantum_verification_report.pl	result_at_power	2	0	LIVE	1	quantum_verification_report.pl:query_restricted_vs_gauge_fixed/0
quantum_verification_report.pl	result_definite_different	1	0	LIVE	1	quantum_verification_report.pl:query_restricted_vs_gauge_fixed/0
quantum_verification_report.pl	result_definite_same	1	0	LIVE	1	quantum_verification_report.pl:query_restricted_vs_gauge_fixed/0
quantum_verification_report.pl	result_gauge_fixed	1	0	LIVE	1	quantum_verification_report.pl:query_restricted_vs_gauge_fixed/0
quantum_verification_report.pl	result_indeterminate	1	0	LIVE	1	quantum_verification_report.pl:query_restricted_vs_gauge_fixed/0
quantum_verification_report.pl	result_not_gauge_fixed	1	0	LIVE	1	quantum_verification_report.pl:query_restricted_vs_gauge_fixed/0
quantum_verification_report.pl	run_quantum_verification	0	1	ENTRYPOINT_CLI	0	
quantum_verification_report.pl	same_constraint	2	0	LIVE	1	quantum_verification_report.pl:remove_dup_constraints/2
quantum_verification_report.pl	standard_context	1	0	LIVE	18	bifurcation_export.pl:export_all_classifications/0;context_profile_mining.pl:standard_contexts/1;cs_pattern_detection.pl:cs_verdict/2;drl_boltzmann_analysis.pl:boltzmann_invariant_check/2;drl_core.pl:cross_context_analysis/2;drl_core.pl:dr_claim_mismatch/4;drl_core.pl:dr_mismatch/4;drl_core.pl:perspectival_gap/2;drl_core.pl:snare_immutability_check/1;drl_core.pl:snare_reform_threshold/2;drl_counterfactual.pl:check_all_contexts/2;omega1_audit.pl:snare_immutability_check_audit/1;persistence_export.pl:export_classifications_with_topology/0;quantum_verification_report.pl:query_hub_conflict_vs_h1/0;quantum_verification_report.pl:query_restricted_vs_gauge_fixed/0;routing_sink.pl:author_uniform_mountain/1;routing_sink.pl:routing_sink_emit_to/1;routing_sink.pl:seat_diff/7
quantum_verification_report.pl	take_n	3	0	LIVE	2	invertibility_analysis.pl:report_family_detail/1;quantum_verification_report.pl:query_restricted_vs_gauge_fixed/0
reading_diff.pl	aligned_pairs	5	1	LIVE	2	reading_diff.pl:report_key/3;reading_diff.pl:report_weighted/3
reading_diff.pl	cells_aligned	3	1	LIVE	2	reading_diff.pl:aligned_pairs/5;reading_diff.pl:unaligned_cells/4
reading_diff.pl	classify_vantage	4	0	LIVE	1	reading_diff.pl:reading_diff/6
reading_diff.pl	ctx_args	5	0	LIVE	3	reading_diff.pl:cells_aligned/3;reading_diff.pl:vantage_key/3;reading_diff.pl:weighted_distance/4
reading_diff.pl	dim	4	0	LIVE	1	reading_diff.pl:weighted_distance/4
reading_diff.pl	has_vantage_partition	1	1	LIVE	1	reading_diff.pl:reading_diff/6
reading_diff.pl	pair_agrees	1	0	LIVE	1	reading_diff.pl:aligned_pairs/5
reading_diff.pl	per_key_regime	4	1	STATIC_ORPHAN	0	
reading_diff.pl	reading_cell_source	3	0	LIVE	1	reading_diff.pl:reading_cells/2
reading_diff.pl	reading_cells	2	1	LIVE	3	reading_diff.pl:aligned_pairs/5;reading_diff.pl:reading_diff/6;reading_diff.pl:unaligned_cells/4
reading_diff.pl	reading_diff	6	1	LIVE	5	reading_diff.pl:per_key_regime/4;reading_diff.pl:report_blind_chain/2;reading_diff.pl:report_key/3;reading_diff.pl:stability_verdict/4;reading_diff_census.pl:census_row/1
reading_diff.pl	report_blind_chain	2	0	LIVE	1	reading_diff.pl:report_pair/3
reading_diff.pl	report_header	2	0	LIVE	1	reading_diff.pl:report_pair/3
reading_diff.pl	report_key	3	0	LIVE	1	reading_diff.pl:report_pair/3
reading_diff.pl	report_pair	3	1	STATIC_ORPHAN	0	
reading_diff.pl	report_stability	3	0	LIVE	1	reading_diff.pl:report_pair/3
reading_diff.pl	report_weighted	3	0	LIVE	1	reading_diff.pl:report_pair/3
reading_diff.pl	side_reading	4	0	LIVE	1	reading_diff.pl:report_key/3
reading_diff.pl	stability_verdict	3	1	LIVE	1	reading_diff_census.pl:census_row/1
reading_diff.pl	stability_verdict	4	1	LIVE	2	reading_diff.pl:report_stability/3;reading_diff.pl:stability_verdict/3
reading_diff.pl	unaligned_cells	4	0	LIVE	1	reading_diff.pl:report_weighted/3
reading_diff.pl	vantage_key	3	0	LIVE	1	reading_diff.pl:vantage_typemap/3
reading_diff.pl	vantage_typemap	3	0	LIVE	1	reading_diff.pl:reading_diff/6
reading_diff.pl	weighted_distance	4	0	LIVE	1	reading_diff.pl:cells_aligned/3
reading_diff_census.pl	census_row	1	0	LIVE	1	reading_diff_census.pl:census_rows/1
reading_diff_census.pl	census_rows	1	1	LIVE	2	reading_diff_census.pl:census_to/1;reading_diff_census.pl:run_census/0
reading_diff_census.pl	census_to	1	1	STATIC_ORPHAN	0	
reading_diff_census.pl	count_verdict	3	0	LIVE	1	reading_diff_census.pl:run_census/0
reading_diff_census.pl	multi_kernel	2	1	LIVE	1	reading_diff_census.pl:reading_pair/3
reading_diff_census.pl	pct	3	0	LIVE	1	reading_diff_census.pl:run_census/0
reading_diff_census.pl	reading_pair	3	1	LIVE	2	reading_diff_census.pl:census_row/1;reading_diff_census.pl:run_census/0
reading_diff_census.pl	run_census	0	1	ENTRYPOINT_CLI	0	
report_generator.pl	assert_omega_if_new	3	0	STATIC_ORPHAN	0	
report_generator.pl	assert_omega_if_new	5	0	LIVE	3	report_generator.pl:assert_omega_if_new/3;report_generator.pl:assert_omegas_from_gaps/1;report_generator.pl:process_omega_entries/1
report_generator.pl	assert_omegas_from_gaps	1	0	LIVE	1	report_generator.pl:generate_full_report/1
report_generator.pl	classify_interval	3	0	LIVE	2	intent_engine.pl:analyze_intent/1;report_generator.pl:generate_full_report/1
report_generator.pl	classify_with_context	3	0	LIVE	1	report_generator.pl:generate_indexed_report/3
report_generator.pl	completeness_to_confidence	2	0	LIVE	1	report_generator.pl:classify_interval/3
report_generator.pl	compute_chi_v6	6	0	LIVE	2	report_generator.pl:format_mandatrophy_gap/3;report_generator.pl:format_perspective_line/4
report_generator.pl	cross_domain_audit	0	0	ENTRYPOINT_CLI	0	
report_generator.pl	detect_gap_pattern	2	1	LIVE	5	json_report.pl:collect_omegas/2;json_report.pl:write_per_constraint_entry/4;json_report.pl:write_validation_object/2;report_generator.pl:assert_omegas_from_gaps/1;report_generator.pl:generate_omegas_from_gaps/1
report_generator.pl	determine_correct_classification	5	0	LIVE	1	report_generator.pl:forensic_explain_false_mountain/2
report_generator.pl	display_twin_rationale	2	0	LIVE	1	report_generator.pl:cross_domain_audit/0
report_generator.pl	extract_constraints	2	0	LIVE	1	report_generator.pl:generate_indexed_report/3
report_generator.pl	extraction_reading_line	1	0	LIVE	1	report_generator.pl:mandatrophy_only_report/1
report_generator.pl	forensic_audit_false_mountains	0	0	LIVE	1	report_generator.pl:generate_full_report/1
report_generator.pl	forensic_explain_false_mountain	2	0	LIVE	1	report_generator.pl:forensic_audit_false_mountains/0
report_generator.pl	format_indexed_report	3	0	LIVE	1	report_generator.pl:generate_indexed_report/3
report_generator.pl	format_mandatrophy_gap	3	0	LIVE	2	report_generator.pl:mandatrophy_only_report/1;report_generator.pl:perspectival_gap_audit/1
report_generator.pl	format_perspective_line	4	0	LIVE	1	report_generator.pl:perspectival_gap_audit/1
report_generator.pl	gap_coverage	1	1	LIVE	1	json_report.pl:write_per_constraint_entry/4
