constraint	gate	purity	F	SIsub	CC	EX	scope_result	N	rawSI	gridG	m1_si_empty	m2_grid_lt2	m3_grid_empty	m4_ex_fail	m5_floor_default	any_mech	disposition	crosschecks
slot_trading_secondary_market	pass	0.627	0.25	1.0	1.0	0.26	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
smallholder_tenure_insecurity	pass	0.35250000000000004	0.0	0.75	0.5	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
social_conformity_infrastructure	pass	0.4341666666666667	0.0	0.75	0.6666666666666667	0.4	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
software_keyboard_driver_standardization	pass	0.38199999999999995	0.125	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
solid_state_phased_array_steering	pass	0.9600000000000001	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
solidarity_mirror_trap	pass	0.3285	0.0	0.75	0.5	0.07999999999999996	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
soteriological_kernel_contest	pass	0.27083333333333337	0.0	0.75	0.33333333333333337	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sound_money_scarcity_anchor	pass	0.5691666666666667	0.375	1.0	0.6666666666666667	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
south_china_sea_freedom_of_navigation	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sovereign_legitimacy__constitutional_hybrid_reading	pass	0.49816666666666665	0.0	0.75	0.6666666666666667	0.72	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sovereign_legitimacy__monarchical_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sovereign_legitimacy__republican_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sovereignty_cost_premium	pass	0.936	1.0	1.0	1.0	0.6799999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
spanish_political_opposition_suppression	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speculative_price_volatility	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_harm_boundary__absolutist_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_harm_boundary__dignity_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_harm_boundary__harm_balancing_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_protection_boundary__balancing_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_protection_boundary__dignitary_harm_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_protection_boundary__near_absolutist_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_protection_kernel__absolutist_reading	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_protection_kernel__democratic_participation_reading	pass	0.4341666666666667	0.0	0.75	0.6666666666666667	0.4	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_protection_kernel__dignity_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_protection_kernel__harm_threshold_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
speech_protection_kernel__marketplace_reading	pass	0.4101666666666667	0.0	0.75	0.6666666666666667	0.28	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_commitment_installation_mechanism__endogenous_climb_reading	pass	0.4341666666666667	0.0	0.75	0.6666666666666667	0.4	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_commitment_installation_mechanism__exogenous_imposition_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_commitment_installation_mechanism__hybrid_cascade_reading	pass	0.599	0.25	1.0	1.0	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_execution_authority__abolition_reading	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_execution_authority__deterrence_reading	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_execution_authority__retributive_reading	pass	0.5083333333333333	0.375	0.75	0.8333333333333334	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_killing_authority__abolition_reading	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_killing_authority__deterrence_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_killing_authority__retributive_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_killing_legitimacy__abolition_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_killing_legitimacy__deterrence_reading	pass	0.5063333333333334	0.0	1.0	0.8333333333333334	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_killing_legitimacy__retributive_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_recognition_vs_indigenous_presence	pass	0.4666666666666667	0.375	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
state_surveillance_capacity_extraction	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
status_market_fragmentation	pass	0.615	0.25	1.0	1.0	0.19999999999999996	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
statute_of_anne_ip_foundation__conceptual_emergence_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
statute_of_anne_ip_foundation__entangled_event_reading	pass	0.39	0.125	0.75	0.5	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
statute_of_anne_ip_foundation__institutional_reallocation_reading	pass	0.8520000000000001	1.0	1.0	1.0	0.26	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
statutory_debt_ceiling__constitutional_nullity_reading	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
statutory_debt_ceiling__coordination_scaffold_reading	pass	0.9520000000000001	1.0	1.0	1.0	0.76	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
statutory_debt_ceiling__extraction_snare_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
stone_land_use_rule__behavioral_competence	pass	0.988	1.0	1.0	1.0	0.94	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
stone_land_use_rule__commemorative_husk	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
structural_adjustment_conditionalities__creditor_coordination_reading	pass	0.7938333333333334	0.625	1.0	0.8333333333333334	0.74	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
structural_adjustment_conditionalities__debtor_extraction_reading	pass	0.5	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
structural_adjustment_conditionalities__hybrid_selectivity_reading	pass	0.4786666666666667	0.375	0.75	0.6666666666666667	0.06000000000000005	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
structural_position_constraint_divergence	pass	0.627	0.25	1.0	1.0	0.26	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
subscriber_attention_commons	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
subscription_retention_imperative	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
substance_control_authority__harm_reduction_reading	pass	0.5213333333333333	0.125	0.75	0.8333333333333334	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
substance_control_authority__legalization_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
substance_control_authority__prohibition_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
substance_control_kernel__harm_reduction_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
substance_control_kernel__legalization_reading	pass	0.5533333333333333	0.125	0.75	0.8333333333333334	0.6000000000000001	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
substance_control_kernel__prohibition_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
substance_control_legitimacy__harm_reduction_reading	pass	0.623	0.25	1.0	1.0	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
substance_control_legitimacy__legalization_reading	pass	0.627	0.25	1.0	1.0	0.26	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
substance_control_legitimacy__prohibition_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sunk_cost_escalation	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
supermajority_threshold__adaptive_gradient_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
supermajority_threshold__consensus_safeguard_reading	pass	0.7738333333333334	0.625	1.0	0.8333333333333334	0.6399999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
supermajority_threshold__minoritarian_veto_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
switching_cost_asymmetry	pass	0.49583333333333335	0.125	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
takings_clause_boundary__categorical_takings_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
takings_clause_boundary__physical_appropriation_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
takings_clause_boundary__regulatory_takings_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tcp_ip_interpretation__neutrality_reading	pass	0.8320000000000001	1.0	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tcp_ip_interpretation__prioritization_reading	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tcp_ip_interpretation__zero_rating_reading	pass	0.378	0.125	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
technology_reformation_causality__beneficiary_agency_reading	pass	0.40199999999999997	0.125	0.75	0.5	0.26	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
technology_reformation_causality__co_constitution_reading	pass	0.4101666666666667	0.0	0.75	0.6666666666666667	0.28	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
technology_reformation_causality__technological_determinism_reading	pass	0.936	1.0	1.0	1.0	0.6799999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
temple_sacrifice_obligation__messianic_suspension	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
temple_sacrifice_obligation__study_as_archiving	pass	0.6858333333333334	0.625	1.0	0.8333333333333334	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
temple_sacrifice_obligation__study_as_occupation	pass	0.9840000000000001	1.0	1.0	1.0	0.92	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tenure_contract__academic_freedom_reading	pass	0.928	1.0	1.0	1.0	0.6399999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tenure_contract__demographic_reproduction_reading	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tenure_contract__institutional_extraction_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
territorial_legitimacy__indigenous_continuity_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
territorial_legitimacy__partition_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
territorial_legitimacy__security_necessity_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
territorial_legitimacy_dual__palestinian_autochthony_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
territorial_legitimacy_dual__two_state_coexistence_reading	pass	0.3245	0.0	0.75	0.5	0.05999999999999994	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
territorial_legitimacy_dual__zionist_refuge_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
territorial_sovereignty_legitimacy__covenant_continuity_reading	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
territorial_sovereignty_legitimacy__existential_matrix_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
territorial_sovereignty_legitimacy__self_determination_reading	pass	0.27083333333333337	0.0	0.75	0.33333333333333337	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
thermodynamics_entropy	pass	0.9600000000000001	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
topological_invariant_universality	pass	0.9600000000000001	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	pass	0.6389999999999999	0.25	1.0	1.0	0.31999999999999995	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tordesillas_demarcation_kernel__spanish_conquest_legitimation	pass	0.5	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
total_war_possibility_space__deterrence_equilibrium_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
total_war_possibility_space__nuclear_taboo_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
total_war_reachability_boundary__contingent_reachability_reading	pass	0.4405	0.0	0.75	0.5	0.6399999999999999	variant([piton,rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
total_war_reachability_boundary__contraction_reading	pass	0.992	1.0	1.0	1.0	0.96	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
total_war_reachability_boundary__dropping_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
total_war_winnability_post1945__normative_reading_drop	pass	0.4245	0.0	0.75	0.5	0.56	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
total_war_winnability_post1945__strategic_culture_drift	pass	0.28833333333333333	0.0	0.5	0.33333333333333337	0.4	variant([piton,rope,unknown])	3	0.5	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
total_war_winnability_post1945__structural_contraction_reading	pass	0.992	1.0	1.0	1.0	0.96	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
toy_industry_consolidation	pass	0.378	0.125	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
transition_causality__contingent_choice_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
transition_causality__hybrid_trigger_reading	pass	0.3941666666666667	0.0	0.75	0.6666666666666667	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
transition_causality__overdetermined_collapse_reading	pass	0.3245	0.0	0.75	0.5	0.06000000000000005	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
treaty_authority_cession__crown_cession_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
treaty_authority_cession__rangatiratanga_retention_reading	pass	0.2948333333333334	0.0	0.75	0.33333333333333337	0.12	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
treaty_authority_cession__retrospective_snare_exposure	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
trips_agreement_interpretive_kernel__dispute_settlement_interpretive_authority	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
trips_agreement_interpretive_kernel__public_health_flexibility_reading	pass	0.4205	0.0	0.75	0.5	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
trips_agreement_interpretive_kernel__strong_exclusivity_reading	pass	0.3941666666666667	0.0	0.75	0.6666666666666667	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tsunami_stone_commitment__behavioral_competence_reading	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tsunami_stone_commitment__catastrophe_validation_axis	pass	0.992	1.0	1.0	1.0	0.96	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
tsunami_stone_commitment__commemorative_husk_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
turkish_graphemic_substrate__gradual_transition_reading	pass	0.5198333333333334	0.125	1.0	0.8333333333333334	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
turkish_graphemic_substrate__ottoman_continuity_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
turkish_graphemic_substrate__secular_nationalist_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
udhr_article_3__negative_liberty_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
udhr_article_3__positive_entitlement_reading	pass	0.2988333333333334	0.0	0.75	0.33333333333333337	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
udhr_article_3__procedural_hybrid_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
udhr_authority__aspirational_sovereignty_reading	pass	0.7658333333333334	0.625	1.0	0.8333333333333334	0.6	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
udhr_authority__binding_universalism_reading	pass	0.2868333333333334	0.0	0.75	0.33333333333333337	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
udhr_authority__customary_emergence_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unclos_2026	pass	0.3941666666666667	0.0	0.75	0.6666666666666667	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unclos_maritime_sovereignty__expansive_construction_reading	pass	0.35250000000000004	0.0	0.75	0.5	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unclos_maritime_sovereignty__hybrid_effective_control_reading	pass	0.3765	0.0	0.75	0.5	0.31999999999999995	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unclos_maritime_sovereignty__strict_geographic_reading	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unclos_sovereignty_boundary__historical_rights_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unclos_sovereignty_boundary__non_ratifier_enforcement_reading	pass	0.422	0.125	0.75	0.5	0.36	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unclos_sovereignty_boundary__strict_eez_reading	pass	0.3821666666666667	0.0	0.75	0.6666666666666667	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unconditional_income_support__dependency_trap_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unconditional_income_support__freedom_floor_reading	pass	0.988	1.0	1.0	1.0	0.94	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unconditional_income_support__universality_paradox_reading	pass	0.4341666666666667	0.0	0.75	0.6666666666666667	0.4	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unconditional_university_offers_uk	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unfalsifiable_credential_preload	pass	0.35	0.125	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unsc_242_withdrawal_clause__interpretive_authority_structure	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unsc_242_withdrawal_clause__maximal_withdrawal_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
unsc_242_withdrawal_clause__partial_withdrawal_reading	pass	0.8320000000000001	1.0	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_1787__living_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_1787__originalist_reading	pass	0.7313333333333334	0.75	1.0	0.8333333333333334	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_1787__positivist_reading	pass	0.647	0.25	1.0	1.0	0.3600000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
