constraint_id,h1,max_tvd,t13_fires,worst_context,d_FR_worst,KL_fwd_worst,KL_rev_worst,asymmetry_ratio,argmax_cl,argmax_idx
deep_earth_hydrogen_availability,0,0.06499731744151283,False,institutional,0.49164636691848085,0.0662911847317683,0.33270318985074987,0.8007497771166353,mountain,mountain
deferential_realism_core,4,0.5771537995177016,True,institutional,1.703630364017206,0.8602042524178832,4.503289591605665,0.8089831366782756,tangled_rope,rope
deferred_risk_realization,0,0.9934480286999321,False,institutional,2.972502725564462,9.821730987516577,6.069450663402771,0.3820385967486745,snare,tangled_rope
delayed_feedback_instability,0,0.31157757333812075,False,institutional,1.2707602200396937,1.4781943028288813,4.458425756375402,0.6684492725453346,tangled_rope,tangled_rope
delta_force_selection_2026,0,0.9864438363798834,False,institutional,3.047537064992039,22.666553731860347,18.09038457072071,0.2018908218370809,snare,rope
demand_response_cost_shift,0,0.31620891390016803,False,institutional,1.280498721177499,1.488003854211105,4.525112906066254,0.6711675741358135,tangled_rope,tangled_rope
demographic_inertia_trap,0,0.9927599098901192,False,institutional,3.116296945113388,22.844131528464043,17.253873085067532,0.2447131087662924,snare,rope
denmark_asylum_outsourcing,5,0.743086385788836,True,institutional,2.117369850766883,16.557774059047517,2.5228774061964403,0.8476318497160622,snare,tangled_rope
devotional_transformation,0,0.22782980424589216,False,analytical,0.86473234739541,0.2394351900631587,0.6918400274535285,0.6539153842479261,tangled_rope,tangled_rope
digital_credentialing_verification,6,0.40559296255546007,True,institutional,1.5344146732798751,8.745626559766388,2.3436133129898598,0.7320245385537635,tangled_rope,tangled_rope
digital_euro_cbdc,0,0.7687685425726396,False,institutional,2.1040144994877386,1.4625283636810587,5.681343010232403,0.7425734793609599,tangled_rope,rope
digital_identity_tether,5,0.9938635466730114,True,institutional,3.0690622110209684,22.856646158437737,17.840772735758303,0.2194492309987386,snare,rope
dionysaic_frenzy,0,0.5369598310433067,False,institutional,1.7551035056824962,11.731799533250701,2.4418421234097525,0.7918612471608475,snare,tangled_rope
discover_core_2026,5,0.984151136961923,True,institutional,3.0412587206991257,22.60880327508173,15.154510034760435,0.32970755460272577,snare,rope
disney_openai_ip_exclusivity,4,0.749451333531906,True,powerless,2.0204506477815785,4.344732055909846,1.382232755656861,0.6818600691896056,snare,tangled_rope
djia_as_economic_barometer,0,0.3924460284346402,False,powerless,1.332057229404355,2.8491725492070867,0.5006441914994916,0.8242843552459401,tangled_rope,tangled_rope
dk_foreign_convict_expulsion,0,0.743086385788836,False,institutional,2.1249705911652215,16.561263757925385,2.757871175281208,0.833474593751251,snare,tangled_rope
dk_us_alliance_espionage,0,0.7120860741938911,False,institutional,2.082650836266949,15.83097247938206,3.218083576565989,0.7967223061781481,snare,tangled_rope
dldr_information_policy,0,0.8014821255900262,False,institutional,2.2165019464701468,1.618550379056057,10.73681089240747,0.8492522225383877,tangled_rope,rope
dn_paywall,6,0.5387067190367689,True,institutional,2.0820631136672456,11.987532443131563,6.570306770800159,0.4519049852862158,snare,tangled_rope
doomsday_clock_framework,0,0.5335938463626007,False,institutional,1.7022684978046758,11.62871959171331,1.718177962906723,0.8522470208903218,snare,tangled_rope
drc_rwanda_peace_deal_2024,6,0.5335938463626007,True,institutional,1.7240585779302446,11.640456018756844,2.0672907728620586,0.8224046575554316,snare,tangled_rope
dsa_transparency_requirements,3,0.17993235849752287,True,moderate,0.36183850490468594,0.06549584849585587,0.06543443697510727,0.000937639898694954,tangled_rope,snare
dunbars_number,4,0.06499731744151283,True,institutional,0.49164636691848085,0.0662911847317683,0.33270318985074987,0.8007497771166353,mountain,mountain
dunning_kruger_effect,3,0.7365051387274357,True,institutional,2.0335562904717173,1.3322212781120497,5.5890005614048155,0.7616351504217436,tangled_rope,rope
dutch_minority_govt_2026,0,0.4119315700882379,False,institutional,1.5944788151479694,8.917153171749309,2.9346873871875525,0.6708941373256859,tangled_rope,tangled_rope
dwp_carers_allowance_cliff,5,0.9938551825262844,True,institutional,3.1325996715130384,22.88690028811021,13.29516882341136,0.41909264006719915,snare,scaffold
e2ee_digital_privacy_2026,0,0.23240426850226895,False,analytical,0.8739774121554139,0.2449425125847637,0.7050886143104084,0.6526074771121886,tangled_rope,tangled_rope
ec_meta_manus_block,6,0.5328730347864006,True,institutional,1.720909534774921,11.622844466954552,2.0385311139673616,0.824609963614053,snare,tangled_rope
edelman_2026_developed_stagnation,5,0.7110083398770009,True,institutional,2.0501481460138016,15.790631969649036,2.386900142443443,0.8488407463975304,snare,tangled_rope
edelman_2026_developing_volatility,5,0.9630581166235194,True,powerless,2.6318554096194804,3.423070985499934,4.834382386338128,0.29193209970864803,snare,tangled_rope
edelman_2026_insularity,0,0.7461416689401064,False,institutional,2.097117968701902,16.619110268961403,1.6932092387852897,0.8981167336047102,snare,tangled_rope
educational_unbundling_implementation,0,0.3924460284346402,False,powerless,1.332057229404355,2.8491725492070867,0.5006441914994916,0.8242843552459401,tangled_rope,tangled_rope
ehrenfest_barrier,0,0.026550923357674505,False,institutional,0.3111822044182772,0.02649938530921232,0.13243117914987956,0.7999007070742644,mountain,mountain
electrification_scale_2026,0,0.9738661527246152,False,institutional,2.729742569012967,5.575167277650355,3.7713254790604633,0.3235493589261626,tangled_rope,rope
elencher_identity_transformation,0,0.7511406173410854,False,institutional,2.2312181078904194,16.797506428604866,5.447111848763221,0.6757190198488505,snare,tangled_rope
elite_capture_2026,6,0.9997786080713049,True,institutional,3.1374463785447153,23.01956855474962,21.845739893987034,0.0509926438443343,snare,rope
elite_identity_capture_2026,5,0.7110083398770009,True,institutional,2.059043415087605,15.79488890304785,2.6318407776082964,0.8333738974827202,snare,tangled_rope
elite_overproduction_instability,0,0.7104108442121635,False,institutional,2.064492892326638,15.783880651874977,2.8169383652863833,0.8215306851707753,snare,tangled_rope
elliq_ai_companion,6,0.5328730347864006,True,institutional,1.720909534774921,11.622844466954552,2.0385311139673616,0.824609963614053,snare,tangled_rope
emergency_deployment_scaffold,0,0.6100671173259791,False,analytical,1.43370442360219,1.3099956781336848,0.843138599434343,0.35638062513645874,rope,tangled_rope
emergency_mode_lock_in,5,0.513442974979445,True,powerless,1.581079535025454,4.160650291445286,0.7252149226891746,0.8256967368345547,snare,tangled_rope
emergency_oversight_bureau,0,0.5530589651474423,False,institutional,1.565199621227866,2.4503962904468897,0.790398353442796,0.6774406015368855,tangled_rope,rope
emergency_powers_ratchet,0,0.7104108442121635,False,institutional,2.056676197705233,15.780105326084417,2.6009324314948743,0.835176484709798,snare,tangled_rope
emergent_goal_misalignment,0,0.9998886200761617,False,institutional,3.140558602844151,23.02285023311732,20.97637776484122,0.08888875389252816,snare,rope
emotional_cycles_of_change,3,0.8249966577028827,True,institutional,2.2407496568613356,1.7417277416985644,6.054106878275651,0.7123064100588445,tangled_rope,rope
empty_tomb_transformation,0,0.513521688300278,False,institutional,1.731542308227935,11.205302046514566,2.5886701749328527,0.7689780994580093,snare,tangled_rope
emrgency_medicine_clinical_guidelines,3,0.31620891390016803,True,institutional,1.280498721177499,1.488003854211105,4.525112906066254,0.6711675741358135,tangled_rope,tangled_rope
endocrine_disruption_society,0,0.9925541022700531,False,institutional,3.0735684485747408,22.824389900880846,18.459582414087684,0.19123435525541532,snare,rope
endowment_effect,0,0.9324473339866388,False,institutional,2.550715977376534,2.7004578629637326,6.019291269150298,0.5513661422559907,tangled_rope,rope
english_chinese_tense_structure,3,0.03905091077799838,False,institutional,0.3747107390449942,0.03936180706370361,0.18092641296041154,0.7824430030991862,tangled_rope,tangled_rope
epigenetics_complexity_2026,0,0.5389491929362222,False,institutional,1.6282120259715098,0.7737739587553389,4.2333173415745105,0.8172180594267598,tangled_rope,rope
epistemic_free_rider_problem,5,0.9998269924095013,True,institutional,3.1396789883155254,23.021126945682624,21.381365572234994,0.07122854486301117,snare,rope
